kHz;mV
37.10389137;0.00074116
37.10985184;0.00033725
37.1158123;0.00110005
37.12177277;0.00168312
37.12773323;0.00214805
37.1336937;0.00205069
37.13965416;0.00166939
37.14561462;0.00112289
37.15157509;0.00057901
37.15753555;0.00026071
37.16349602;0.00083077
37.16945648;0.00137471
37.17541695;0.00165364
37.18137741;0.00162964
37.18733788;0.00124962
37.19329834;0.00088233
37.1992588;0.00030423
37.20521927;0.00047151
37.21117973;0.00081942
37.2171402;0.00097846
37.22310066;0.00096269
37.22906113;0.00088115
37.23502159;0.0008824
37.24098206;0.00080013
37.24694252;0.00082112
37.25290298;0.00085124
37.25886345;0.00078553
37.26482391;0.00049871
37.27078438;0.0000729
37.27674484;0.00026416
37.28270531;0.00061694
37.28866577;0.00144768
37.29462624;0.00361851
37.3005867;0.00556235
37.30654716;0.00565838
37.31250763;0.00516967
37.31846809;0.00358726
37.32442856;0.00107869
37.33038902;0.00188927
37.33634949;0.0068317
37.34230995;0.01017837
37.34827042;0.01084626
37.35423088;0.01083154
37.36019135;0.00756889
37.36615181;0.00302799
37.37211227;0.00031089
37.37807274;0.00228478
37.3840332;0.00352701
37.38999367;0.00427046
37.39595413;0.00452938
37.4019146;0.00332475
37.40787506;0.00177315
37.41383553;0.00025772
37.41979599;0.00125807
37.42575645;0.00213516
37.43171692;0.00278659
37.43767738;0.00281806
37.44363785;0.00213127
37.44959831;0.00128979
37.45555878;0.00033317
37.46151924;0.00055149
37.46747971;0.0012195
37.47344017;0.0017244
37.47940063;0.0018093
37.4853611;0.00168472
37.49132156;0.00127485
37.49728203;0.00074484
37.50324249;0.00037443
37.50920296;0.00051907
37.51516342;0.00110308
37.52112389;0.00131837
37.52708435;0.00137254
37.53304482;0.001132
37.53900528;0.00077864
37.54496574;0.00031474
37.55092621;0.00040452
37.55688667;0.00078505
37.56284714;0.0009477
37.5688076;0.00083564
37.57476807;0.00056784
37.58072853;0.00045068
37.586689;0.00031265
37.59264946;0.00032968
37.59860992;0.00063116
37.60457039;0.00114028
37.61053085;0.00127705
37.61649132;0.00099023
37.62245178;0.00061352
37.62841225;0.00021154
37.63437271;0.00232605
37.64033318;0.00905722
37.64629364;0.01634682
37.6522541;0.01792362
37.65821457;0.01745994
37.66417503;0.01391349
37.6701355;0.00555168
37.67609596;0.00125583
37.68205643;0.00349133
37.68801689;0.00605132
37.69397736;0.00674931
37.69993782;0.00702816
37.70589828;0.00551631
37.71185875;0.00270265
37.71781921;0.00057711
37.72377968;0.00140682
37.72974014;0.00256969
37.73570061;0.00328667
37.74166107;0.00373324
37.74762154;0.00299654
37.753582;0.00185874
37.75954247;0.00065937
37.76550293;0.00076427
37.77146339;0.00150776
37.77742386;0.00227211
37.78338432;0.00261864
37.78934479;0.00221872
37.79530525;0.0016511
37.80126572;0.00090902
37.80722618;0.00053969
37.81318665;0.00084407
37.81914711;0.00146277
37.82510757;0.00174427
37.83106804;0.00170802
37.8370285;0.00136414
37.84298897;0.00084467
37.84894943;0.00047557
37.8549099;0.00074372
37.86087036;0.00123363
37.86683083;0.0014483
37.87279129;0.00160246
37.87875175;0.0014737
37.88471222;0.00128406
37.89067268;0.00095547
37.89663315;0.00045069
37.90259361;0.00028376
37.90855408;0.00034863
37.91451454;0.00048257
37.92047501;0.00047401
37.92643547;0.00051808
37.93239594;0.0005317
37.9383564;0.00066038
37.94431686;0.00113882
37.95027733;0.00206163
37.95623779;0.00244209
37.96219826;0.0020998
37.96815872;0.00149227
37.97411919;0.00049948
37.98007965;0.00154586
37.98604012;0.01203266
37.99200058;0.02705109
37.99796104;0.03252691
38.00392151;0.03308813
38.00988197;0.02914896
38.01584244;0.01505728
38.0218029;0.00324226
38.02776337;0.00148397
38.03372383;0.00387984
38.0396843;0.00468787
38.04564476;0.00514842
38.05160522;0.00437181
38.05756569;0.00231784
38.06352615;0.00049455
38.06948662;0.00118166
38.07544708;0.00226815
38.08140755;0.00281556
38.08736801;0.0032922
38.09332848;0.0028487
38.09928894;0.00194879
38.1052494;0.00100983
38.11120987;0.00081892
38.11717033;0.00164655
38.1231308;0.00241314
38.12909126;0.00282499
38.13505173;0.0026178
38.14101219;0.00209409
38.14697266;0.00120372
38.15293312;0.00035912
38.15889359;0.0004448
38.16485405;0.00134338
38.17081451;0.00181508
38.17677498;0.00187405
38.18273544;0.0016603
38.18869591;0.00122335
38.19465637;0.00078303
38.20061684;0.00008776
38.2065773;0.00063898
38.21253777;0.00107749
38.21849823;0.00136664
38.22445869;0.00131048
38.23041916;0.00108954
38.23637962;0.00078477
38.24234009;0.00028696
38.24830055;0.00018734
38.25426102;0.00022008
38.26022148;0.00032538
38.26618195;0.00035324
38.27214241;0.00040462
38.27810287;0.00048721
38.28406334;0.00065688
38.2900238;0.00162677
38.29598427;0.00372101
38.30194473;0.00505864
38.3079052;0.00496527
38.31386566;0.00452492
38.31982613;0.0027567
38.32578659;0.00072246
38.33174706;0.00258406
38.33770752;0.00744864
38.34366798;0.00981854
38.34962845;0.01024139
38.35558891;0.00964375
38.36154938;0.00570556
38.36750984;0.00151576
38.37347031;0.00129033
38.37943077;0.00320623
38.38539124;0.00393706
38.3913517;0.00428533
38.39731216;0.00385916
38.40327263;0.0023011
38.40923309;0.00078673
38.41519356;0.00068467
38.42115402;0.00174916
38.42711449;0.00229762
38.43307495;0.00283633
38.43903542;0.00260954
38.44499588;0.00189134
38.45095634;0.00116976
38.45691681;0.00044986
38.46287727;0.00078611
38.46883774;0.00131976
38.4747982;0.00181852
38.48075867;0.00181202
38.48671913;0.00155132
38.4926796;0.00106048
38.49864006;0.00077193
38.50460052;0.00069069
38.51056099;0.00091196
38.51652145;0.0012171
38.52248192;0.00129423
38.52844238;0.00119794
38.53440285;0.00089338
38.54036331;0.00065211
38.54632378;0.00026456
38.55228424;0.00038414
38.55824471;0.00044781
38.56420517;0.0005353
38.57016563;0.00060682
38.5761261;0.00059179
38.58208656;0.00067495
38.58804703;0.0006402
38.59400749;0.00061967
38.59996796;0.00051894
38.60592842;0.00059519
38.61188889;0.00061443
38.61784935;0.00059966
38.62380981;0.00043758
38.62977028;0.00045712
38.63573074;0.00320443
38.64169121;0.01038008
38.64765167;0.01628745
38.65361214;0.01689882
38.6595726;0.01613139
38.66553307;0.01138559
38.67149353;0.00344454
38.67745399;0.00101958
38.68341446;0.00373617
38.68937492;0.0058109
38.69533539;0.00649772
38.70129585;0.00666025
38.70725632;0.00469068
38.71321678;0.00198434
38.71917725;0.0001654
38.72513771;0.00213693
38.73109818;0.00309477
38.73705864;0.00366167
38.7430191;0.00374839
38.74897957;0.00273415
38.75494003;0.00159674
38.7609005;0.00044772
38.76686096;0.0008699
38.77282143;0.00156186
38.77878189;0.00231259
38.78474236;0.00254443
38.79070282;0.00219953
38.79666328;0.00160023
38.80262375;0.00077286
38.80858421;0.00038907
38.81454468;0.00080588
38.82050514;0.00146483
38.82646561;0.00165355
38.83242607;0.00160723
38.83838654;0.0013109
38.844347;0.00090061
38.85030746;0.00045489
38.85626793;0.00045286
38.86222839;0.0009105
38.86818886;0.0011248
38.87414932;0.00122002
38.88010979;0.00103455
38.88607025;0.00085026
38.89203072;0.000552
38.89799118;0.00032136
38.90395164;0.00032666
38.90991211;0.00034715
38.91587257;0.00033216
38.92183304;0.00029075
38.9277935;0.00039277
38.93375397;0.00037109
38.93971443;0.00038991
38.9456749;0.00066424
38.95163536;0.00138575
38.95759583;0.00158731
38.96355629;0.00148912
38.96951675;0.00116747
38.97547722;0.00045642
38.98143768;0.00283206
38.98739815;0.01428018
38.99335861;0.02650921
38.99931908;0.0294254
39.00527954;0.02950211
39.01124001;0.02371425
39.01720047;0.01009474
39.02316093;0.0010145
39.0291214;0.00269068
39.03508186;0.00444759
39.04104233;0.005012
39.04700279;0.00536746
39.05296326;0.00420019
39.05892372;0.00219473
39.06488419;0.00054083
39.07084465;0.00125674
39.07680511;0.00240234
39.08276558;0.00314674
39.08872604;0.00351042
39.09468651;0.00282196
39.10064697;0.00184883
39.10660744;0.00075561
39.1125679;0.00041347
39.11852837;0.0011207
39.12448883;0.00183564
39.1304493;0.00214036
39.13640976;0.00195816
39.14237022;0.00154379
39.14833069;0.00075674
39.15429115;0.00006578
39.16025162;0.00068252
39.16621208;0.00141531
39.17217255;0.0017934
39.17813301;0.00185834
39.18409348;0.00151041
39.19005394;0.00100259
39.1960144;0.0005572
39.20197487;0.00022082
39.20793533;0.00082959
39.2138958;0.00109101
39.21985626;0.00121122
39.22581673;0.00106885
39.23177719;0.00080633
39.23773766;0.00035844
39.24369812;0.00027298
39.24965858;0.0005277
39.25561905;0.00056963
39.26157951;0.00053319
39.26753998;0.00052626
39.27350044;0.00056051
39.27946091;0.00055628
39.28542137;0.00075921
39.29138184;0.00178739
39.2973423;0.00365617
39.30330276;0.0045024
39.30926323;0.00432719
39.31522369;0.00372695
39.32118416;0.00186001
39.32714462;0.00074783
39.33310509;0.00333442
39.33906555;0.00764088
39.34502602;0.00924079
39.35098648;0.00979539
39.35694695;0.00884741
39.36290741;0.004886
39.36886787;0.00148782
39.37482834;0.00109032
39.3807888;0.00288477
39.38674927;0.00363065
39.39270973;0.00415312
39.3986702;0.0036867
39.40463066;0.00231822
39.41059113;0.00108043
39.41655159;0.00043882
39.42251205;0.00137651
39.42847252;0.00206852
39.43443298;0.00274685
39.44039345;0.00265131
39.44635391;0.00213127
39.45231438;0.0013705
39.45827484;0.00058304
39.46423531;0.00067741
39.47019577;0.00133443
39.47615623;0.00189968
39.4821167;0.00196728
39.48807716;0.00178418
39.49403763;0.00124872
39.49999809;0.00069337
39.50595856;0.00015561
39.51191902;0.000884
39.51787949;0.00138764
39.52383995;0.00167225
39.52980042;0.00165361
39.53576088;0.00128855
39.54172134;0.00089545
39.54768181;0.00037586
39.55364227;0.00059448
39.55960274;0.00091589
39.5655632;0.00117566
39.57152367;0.00112133
39.57748413;0.00097454
39.5834446;0.00074956
39.58940506;0.00023572
39.59536552;0.00013368
39.60132599;0.00015068
39.60728645;0.00032275
39.61324692;0.00031064
39.61920738;0.00036251
39.62516785;0.00045941
39.63112831;0.0009124
39.63708878;0.00399455
39.64304924;0.01076835
39.6490097;0.01487467
39.65497017;0.01488832
39.66093063;0.01389687
39.6668911;0.00861686
39.67285156;0.00213135
39.67881203;0.00158359
39.68477249;0.00446224
39.69073296;0.00592361
39.69669342;0.00647203
39.70265388;0.00631457
39.70861435;0.0040412
39.71457481;0.00159335
39.72053528;0.00048872
39.72649574;0.00223417
39.73245621;0.00312857
39.73841667;0.0037798
39.74437714;0.00369469
39.7503376;0.00262675
39.75629807;0.00146278
39.76225853;0.00021638
39.76821899;0.00102181
39.77417946;0.00174214
39.78013992;0.00239813
39.78610039;0.00235926
39.79206085;0.0018804
39.79802132;0.00119099
39.80398178;0.00036336
39.80994225;0.00063894
39.81590271;0.00142298
39.82186317;0.00200477
39.82782364;0.00206786
39.8337841;0.00186839
39.83974457;0.0013061
39.84570503;0.00067757
39.8516655;0.00022215
39.85762596;0.00073771
39.86358643;0.00121675
39.86954689;0.00154872
39.87550735;0.00165478
39.88146782;0.00138771
39.88742828;0.00108827
39.89338875;0.00054107
39.89934921;0.00019796
39.90530968;0.00060431
39.91127014;0.0009147
39.91723061;0.00101016
39.92319107;0.00102798
39.92915154;0.00105057
39.935112;0.00081054
39.94107246;0.00072256
39.94703293;0.00111797
39.95299339;0.00158146
39.95895386;0.00154433
39.96491432;0.00135672
39.97087479;0.00100945
39.97683525;0.00079808
39.98279572;0.00428621
39.98875618;0.01587065
39.99471664;0.02515822
40.00067711;0.02672687
40.00663757;0.02644991
40.01259804;0.01909352
40.0185585;0.00682279
40.02451897;0.00028581
40.03047943;0.00314501
40.0364399;0.00455541
40.04240036;0.0049837
40.04836082;0.00506176
40.05432129;0.00366559
40.06028175;0.00188376
40.06624222;0.00036932
40.07220268;0.00147216
40.07816315;0.00237335
40.08412361;0.00303521
40.09008408;0.00321069
40.09604454;0.00242135
40.102005;0.00144443
40.10796547;0.00045138
40.11392593;0.00087086
40.1198864;0.00148252
40.12584686;0.00208144
40.13180733;0.00215117
40.13776779;0.00181711
40.14372826;0.00126612
40.14968872;0.00051389
40.15564919;0.00013743
40.16160965;0.00081522
40.16757011;0.00145024
40.17353058;0.00160938
40.17949104;0.00166707
40.18545151;0.00139437
40.19141197;0.00101117
40.19737244;0.00058061
40.2033329;0.0002482
40.20929337;0.00082183
40.21525383;0.0011612
40.22121429;0.00141433
40.22717476;0.00128189
40.23313522;0.0010656
40.23909569;0.00065471
40.24505615;0.00005328
40.25101662;0.00031329
40.25697708;0.0005609
40.26293755;0.00067249
40.26889801;0.00060416
40.27485847;0.00057142
40.28081894;0.0004184
40.2867794;0.00052044
40.29273987;0.00166539
40.29870033;0.00324439
40.3046608;0.00363147
40.31062126;0.00334115
40.31658173;0.00258411
40.32254219;0.00081737
40.32850266;0.00054327
40.33446312;0.00400108
40.34042358;0.00781546
40.34638405;0.00892163
40.35234451;0.00925331
40.35830498;0.00750152
40.36426544;0.00352746
40.37022591;0.00056915
40.37618637;0.00184852
40.38214684;0.00332676
40.3881073;0.00388959
40.39406776;0.00422028
40.40002823;0.0033177
40.40598869;0.00172276
40.41194916;0.00022861
40.41790962;0.00138243
40.42387009;0.00228332
40.42983055;0.00291477
40.43579102;0.00323613
40.44175148;0.00273337
40.44771194;0.0019355
40.45367241;0.00088144
40.45963287;0.00027908
40.46559334;0.00097022
40.4715538;0.00179679
40.47751427;0.0021731
40.48347473;0.00208911
40.4894352;0.0017834
40.49539566;0.00112838
40.50135612;0.00051863
40.50731659;0.00041224
40.51327705;0.00125357
40.51923752;0.00170642
40.52519798;0.00195337
40.53115845;0.00181059
40.53711891;0.00137402
40.54307938;0.00089381
40.54903984;0.00029662
40.55500031;0.00057069
40.56096077;0.00083169
40.56692123;0.00103147
40.5728817;0.00101774
40.57884216;0.00100598
40.58480263;0.00085062
40.59076309;0.0004162
40.59672356;0.00022126
40.60268402;0.00017505
40.60864449;0.00011083
40.61460495;0.00019898
40.62056541;0.00046068
40.62652588;0.00061542
40.63248634;0.00113164
40.63844681;0.00476037
40.64440727;0.01095327
40.65036774;0.01359653
40.6563282;0.0134542
40.66228867;0.01204402
40.66824913;0.00638352
40.67420959;0.00140046
40.68017006;0.00213414
40.68613052;0.00476597
40.69209099;0.00573416
40.69805145;0.00605033
40.70401192;0.00539341
40.70997238;0.00307706
40.71593285;0.00098409
40.72189331;0.00092011
40.72785378;0.00241713
40.73381424;0.00316771
40.7397747;0.00375078
40.74573517;0.00337296
40.75169563;0.00223568
40.7576561;0.00108707
40.76361656;0.00038237
40.76957703;0.00119725
40.77553749;0.00186809
40.78149796;0.00239845
40.78745842;0.00222529
40.79341888;0.00177304
40.79937935;0.00104284
40.80533981;0.00012166
40.81130028;0.00069715
40.81726074;0.00160095
40.82322121;0.00214527
40.82918167;0.00219328
40.83514214;0.00184176
40.8411026;0.00108703
40.84706306;0.00046483
40.85302353;0.00029663
40.85898399;0.00111026
40.86494446;0.00152926
40.87090492;0.00176054
40.87686539;0.00167067
40.88282585;0.00127984
40.88878632;0.00089865
40.89474678;0.00037551
40.90070724;0.00052189
40.90666771;0.00081312
40.91262817;0.00108504
40.91858864;0.00108193
40.9245491;0.00103992
40.93050957;0.00088072
40.93647003;0.00046474
40.9424305;0.00030916
40.94839096;0.00061565
40.95435143;0.00092265
40.96031189;0.00087834
40.96627235;0.00080261
40.97223282;0.00059862
40.97819328;0.00074389
40.98415375;0.00584107
40.99011421;0.01697933
40.99607468;0.02346047
41.00203514;0.0241879
41.00799561;0.02315554
41.01395607;0.01480819
41.01991653;0.00449241
41.025877;0.00059799
41.03183746;0.00313263
41.03779793;0.00421594
41.04375839;0.00467053
41.04971886;0.00454358
41.05567932;0.00297442
41.06163979;0.0012612
41.06760025;0.00053409
41.07356071;0.00181567
41.07952118;0.00253573
41.08548164;0.00319768
41.09144211;0.00312563
41.09740257;0.00224341
41.10336304;0.0012374
41.1093235;0.00031324
41.11528397;0.00111018
41.12124443;0.00180657
41.1272049;0.00237241
41.13316536;0.00233952
41.13912582;0.00204732
41.14508629;0.00146314
41.15104675;0.00071986
41.15700722;0.00030643
41.16296768;0.00100899
41.16892815;0.00176384
41.17488861;0.00207087
41.18084908;0.00206962
41.18680954;0.00158011
41.19277;0.00100821
41.19873047;0.00034597
41.20469093;0.0005228
41.2106514;0.00101505
41.21661186;0.00130433
41.22257233;0.00140329
41.22853279;0.00123598
41.23449326;0.00106316
41.24045372;0.00062657
41.24641418;0.00016857
41.25237465;0.00009228
41.25833511;0.0002784
41.26429558;0.00042891
41.27025604;0.00052576
41.27621651;0.00062172
41.28217697;0.00061607
41.28813744;0.00096958
41.2940979;0.00213259
41.30005836;0.00328189
41.30601883;0.00339301
41.31197929;0.00313171
41.31793976;0.0022888
41.32390022;0.00081175
41.32986069;0.0011673
41.33582115;0.00468588
41.34178162;0.00748471
41.34774208;0.00810554
41.35370255;0.00831494
41.35966301;0.00623394
41.36562347;0.00267709
41.37158394;0.00018391
41.3775444;0.00186472
41.38350487;0.00302502
41.38946533;0.00363609
41.3954258;0.00392763
41.40138626;0.00298682
41.40734673;0.00163365
41.41330719;0.00026444
41.41926765;0.00132738
41.42522812;0.00214713
41.43118858;0.00285017
41.43714905;0.00302624
41.44310951;0.00238728
41.44906998;0.0015657
41.45503044;0.00044945
41.46099091;0.00058504
41.46695137;0.00140118
41.47291183;0.00216682
41.4788723;0.00237119
41.48483276;0.00220249
41.49079323;0.00174892
41.49675369;0.00101304
41.50271416;0.00034994
41.50867462;0.00060613
41.51463509;0.00147265
41.52059555;0.00191189
41.52655602;0.0020571
41.53251648;0.00164764
41.53847694;0.00102677
41.54443741;0.00035634
41.55039787;0.00055257
41.55635834;0.00120284
41.5623188;0.00158762
41.56827927;0.00167338
41.57423973;0.00142363
41.5802002;0.00120268
41.58616066;0.00072161
41.59212112;0.00011404
41.59808159;0.00008687
41.60404205;0.00018563
41.61000252;0.00034685
41.61596298;0.00049778
41.62192345;0.00058689
41.62788391;0.00059727
41.63384438;0.00141692
41.63980484;0.00548105
41.6457653;0.01069685
41.65172577;0.01222856
41.65768623;0.01200936
41.6636467;0.00997621
41.66960716;0.00440655
41.67556763;0.00093124
41.68152809;0.00236604
41.68748856;0.00445797
41.69344902;0.00500509
41.69940948;0.00526402
41.70536995;0.00430759
41.71133041;0.00212088
41.71729088;0.00041709
41.72325134;0.00122504
41.72921181;0.00227069
41.73517227;0.00276513
41.74113274;0.00322437
41.7470932;0.00275234
41.75305367;0.00179429
41.75901413;0.00080502
41.76497459;0.00072422
41.77093506;0.00152198
41.77689552;0.00222
41.78285599;0.00264625
41.78881645;0.00240829
41.79477692;0.00187295
41.80073738;0.00100886
41.80669785;0.00048514
41.81265831;0.00101694
41.81861877;0.0019214
41.82457924;0.0023549
41.8305397;0.00232563
41.83650017;0.00201302
41.84246063;0.00131697
41.8484211;0.00061222
41.85438156;0.00036401
41.86034203;0.00122367
41.86630249;0.00181882
41.87226295;0.00218516
41.87822342;0.00201768
41.88418388;0.00162643
41.89014435;0.00115609
41.89610481;0.00043096
41.90206528;0.00056356
41.90802574;0.00093699
41.91398621;0.00120844
41.91994667;0.0011369
41.92590714;0.0010775
41.9318676;0.00080827
41.93782806;0.00045616
41.94378853;0.00038135
41.94974899;0.00036052
41.95570946;0.00042927
41.96166992;0.00033102
41.96763039;0.0003125
41.97359085;0.00028285
41.97955132;0.00097033
41.98551178;0.00692827
41.99147224;0.01669453
41.99743271;0.02079897
42.00339317;0.02108154
42.00935364;0.01907575
42.0153141;0.01054718
42.02127457;0.00250947
42.02723503;0.00141724
42.0331955;0.00339506
42.03915596;0.00411893
42.04511642;0.00460944
42.05107689;0.00423034
42.05703735;0.00258001
42.06299782;0.0009327
42.06895828;0.00080394
42.07491875;0.0020851
42.08087921;0.00270909
42.08683968;0.00320958
42.09280014;0.00278664
42.0987606;0.00188766
42.10472107;0.00098048
42.11068153;0.00029233
42.116642;0.00097178
42.12260246;0.00165913
42.12856293;0.00223281
42.13452339;0.00218425
42.14048386;0.00185462
42.14644432;0.00113345
42.15240479;0.00039552
42.15836525;0.00061962
42.16432571;0.00141953
42.17028618;0.00194965
42.17624664;0.00201697
42.18220711;0.00169336
42.18816757;0.00103648
42.19412804;0.0004419
42.2000885;0.00033103
42.20604897;0.00114495
42.21200943;0.00164298
42.21796989;0.00207212
42.22393036;0.00217719
42.22989082;0.00194504
42.23585129;0.00161016
42.24181175;0.00089748
42.24777222;0.00042195
42.25373268;0.00060531
42.25969315;0.00085338
42.26565361;0.00081632
42.27161407;0.00078461
42.27757454;0.00061313
42.283535;0.00026566
42.28949547;0.00045289
42.29545593;0.00142558
42.3014164;0.0021366
42.30737686;0.0021536
42.31333733;0.0019394
42.31929779;0.00121468
42.32525826;0.00054264
42.33121872;0.00181934
42.33717918;0.00533894
42.34313965;0.00734111
42.34910011;0.00771482
42.35506058;0.00748876
42.36102104;0.00489527
42.36698151;0.00178168
42.37294197;0.00043867
42.37890244;0.00234832
42.3848629;0.00328658
42.39082336;0.00380614
42.39678383;0.00379942
42.40274429;0.00270594
42.40870476;0.00149642
42.41466522;0.00019319
42.42062569;0.0011494
42.42658615;0.00183984
42.43254662;0.00250439
42.43850708;0.002573
42.44446754;0.00199028
42.45042801;0.00122499
42.45638847;0.0003426
42.46234894;0.00057478
42.4683094;0.00122567
42.47426987;0.00194647
42.48023033;0.00210174
42.4861908;0.00200175
42.49215126;0.00156997
42.49811172;0.0008286
42.50407219;0.00018628
42.51003265;0.00095978
42.51599312;0.00167888
42.52195358;0.00199279
42.52791405;0.00199038
42.53387451;0.00149241
42.53983498;0.0009514
42.54579544;0.00034772
42.55175591;0.0005204
42.55771637;0.0010312
42.56367683;0.00142157
42.5696373;0.00155678
42.57559776;0.00145894
42.58155823;0.00129043
42.58751869;0.00069335
42.59347916;0.00020259
42.59943962;0.00027409
42.60540009;0.00047851
42.61136055;0.00053948
42.61732101;0.00061211
42.62328148;0.00065423
42.62924194;0.00063769
42.63520241;0.00159194
42.64116287;0.00553665
42.64712334;0.00938999
42.6530838;0.00999518
42.65904427;0.00968136
42.66500473;0.00723671
42.67096519;0.00238804
42.67692566;0.00066273
42.68288612;0.00269279
42.68884659;0.00453359
42.69480705;0.00512565
42.70076752;0.00542777
42.70672798;0.00420585
42.71268845;0.00207716
42.71864891;0.0002445
42.72460938;0.00153722
42.73056984;0.00254131
42.7365303;0.00315472
42.74249077;0.00336071
42.74845123;0.00255799
42.7544117;0.00153085
42.76037216;0.00031431
42.76633263;0.00094016
42.77229309;0.00168549
42.77825356;0.0024004
42.78421402;0.00271762
42.79017448;0.00248514
42.79613495;0.00196477
42.80209541;0.00105321
42.80805588;0.00025345
42.81401634;0.0005958
42.81997681;0.00153824
42.82593727;0.00201444
42.83189774;0.00207078
42.8378582;0.00169058
42.84381866;0.00107134
42.84977913;0.00045458
42.85573959;0.00075368
42.86170006;0.00147879
42.86766052;0.00195339
42.87362099;0.00220591
42.87958145;0.00190129
42.88554192;0.00144973
42.89150238;0.00079988
42.89746284;0.00026363
42.90342331;0.00086418
42.90938377;0.0013516
42.91534424;0.00158355
42.9213047;0.00148015
42.92726517;0.00134544
42.93322563;0.00082821
42.9391861;0.00019034
42.94514656;0.0001462
42.95110703;0.00028928
42.95706749;0.00035625
42.96302795;0.0004694
42.96898842;0.00055322
42.97494888;0.00049671
42.98090935;0.00124089
42.98686981;0.0077434
42.99283028;0.01566994
42.99879074;0.01810133
43.00475121;0.01837716
43.01071167;0.01556776
43.01667213;0.00747748
43.0226326;0.00131277
43.02859306;0.00171014
43.03455353;0.0035292
43.04051399;0.00419493
43.04647446;0.00471913
43.05243492;0.00424173
43.05839539;0.00275132
43.06435585;0.00121572
43.07031631;0.00051406
43.07627678;0.0017945
43.08223724;0.00264704
43.08819771;0.00322347
43.09415817;0.00282974
43.10011864;0.00196561
43.1060791;0.00083514
43.11203957;0.00061043
43.11800003;0.00147596
43.12396049;0.00224715
43.12992096;0.00262924
43.13588142;0.002441
43.14184189;0.00200669
43.14780235;0.00114557
43.15376282;0.00037263
43.15972328;0.00047834
43.16568375;0.00139249
43.17164421;0.00192352
43.17760468;0.0019922
43.18356514;0.00163095
43.1895256;0.00095918
43.19548607;0.00046615
43.20144653;0.00083262
43.207407;0.00153019
43.21336746;0.0019068
43.21932793;0.00211756
43.22528839;0.00190168
43.23124886;0.00149466
43.23720932;0.00096911
43.24316978;0.00037023
43.24913025;0.00085445
43.25509071;0.0012001
43.26105118;0.00134224
43.26701164;0.00117554
43.27297211;0.00105994
43.27893257;0.00072565
43.28489304;0.00039962
43.2908535;0.00042432
43.29681396;0.00090247
43.30277443;0.00125255
43.30873489;0.00130623
43.31469536;0.00125128
43.32065582;0.00080732
43.32661629;0.00066021
43.33257675;0.0025172
43.33853722;0.00569128
43.34449768;0.00696151
43.35045815;0.00716826
43.35641861;0.00653731
43.36237907;0.00378365
43.36833954;0.00116066
43.3743;0.00081219
43.38026047;0.0024317
43.38622093;0.00309539
43.3921814;0.00361808
43.39814186;0.00339133
43.40410233;0.00223919
43.41006279;0.00109209
43.41602325;0.00046237
43.42198372;0.00149231
43.42794418;0.00218052
43.43390465;0.00283998
43.43986511;0.00272311
43.44582558;0.00210252
43.45178604;0.00127537
43.45774651;0.00029638
43.46370697;0.00069666
43.46966743;0.00145394
43.4756279;0.00213474
43.48158836;0.0023015
43.48754883;0.00207034
43.49350929;0.00129933
43.49946976;0.00051523
43.50543022;0.00054553
43.51139069;0.00144396
43.51735115;0.0019494
43.52331161;0.00210993
43.52927208;0.00197184
43.53523254;0.00143314
43.54119301;0.00091783
43.54715347;0.00013714
43.55311394;0.00078032
43.5590744;0.00144374
43.56503487;0.00199991
43.57099533;0.0020482
43.5769558;0.00175933
43.58291626;0.00127636
43.58887672;0.00025584
43.59483719;0.00065355
43.60079765;0.00101884
43.60675812;0.00127737
43.61271858;0.00132839
43.61867905;0.00138031
43.62463951;0.00129383
43.63059998;0.00114551
43.63656044;0.00223637
43.6425209;0.00577103
43.64848137;0.00832842
43.65444183;0.00846438
43.6604023;0.00799946
43.66636276;0.0053301
43.67232323;0.00161177
43.67828369;0.00127366
43.68424416;0.00348959
43.69020462;0.00480694
43.69616508;0.00515305
43.70212555;0.00509543
43.70808601;0.00356554
43.71404648;0.00165947
43.72000694;0.00048859
43.72596741;0.00188852
43.73192787;0.0027055
43.73788834;0.00327873
43.7438488;0.0033049
43.74980927;0.00236051
43.75576973;0.00128949
43.76173019;0.00005609
43.76769066;0.00108682
43.77365112;0.00180652
43.77961159;0.0025105
43.78557205;0.00256237
43.79153252;0.00210915
43.79749298;0.00148647
43.80345345;0.00051461
43.80941391;0.00034715
43.81537437;0.00113958
43.82133484;0.00192062
43.8272953;0.00221425
43.83325577;0.00217826
43.83921623;0.00167805
43.8451767;0.00096457
43.85113716;0.0002811
43.85709763;0.00098787
43.86305809;0.00180935
43.86901855;0.00230222
43.87497902;0.00241863
43.88093948;0.00200274
43.88689995;0.00155821
43.89286041;0.00084817
43.89882088;0.0003271
43.90478134;0.000854
43.91074181;0.00136062
43.91670227;0.00157454
43.92266273;0.00142441
43.9286232;0.00117032
43.93458366;0.0005173
43.94054413;0.00031124
43.94650459;0.00060553
43.95246506;0.00067523
43.95842552;0.00056437
43.96438599;0.00049528
43.97034645;0.00041145
43.97630692;0.00032779
43.98226738;0.00212113
43.98822784;0.00836967
43.99418831;0.01404891
44.00014877;0.01512767
44.00610924;0.01513168
44.0120697;0.01162626
44.01803017;0.00465794
44.02399063;0.00055765
44.0299511;0.00239348
44.03591156;0.00379259
44.04187202;0.00426522
44.04783249;0.00442392
44.05379295;0.00332535
