MHz;mV
2.34985352;0.01648164
2.35023499;0.01836025
2.35061646;0.01728716
2.35099792;0.01207535
2.35137939;0.00633402
2.35176086;0.00302278
2.35214233;0.00745196
2.3525238;0.01598266
2.35290527;0.02379255
2.35328674;0.02665265
2.35366821;0.02415385
2.35404968;0.01970884
2.35443115;0.01190337
2.35481262;0.00721185
2.35519409;0.01468895
2.35557556;0.01957778
2.35595703;0.02079286
2.3563385;0.01848917
2.35671997;0.01493338
2.35710144;0.01209524
2.35748291;0.01047462
2.35786438;0.00856153
2.35824585;0.00777579
2.35862732;0.00937059
2.35900879;0.01232399
2.35939026;0.0155375
2.35977173;0.01899074
2.3601532;0.01637582
2.36053467;0.00907071
2.36091614;0.00528686
2.36129761;0.01210761
2.36167908;0.02016346
2.36206055;0.02214331
2.36244202;0.01820717
2.36282349;0.01046667
2.36320496;0.00341079
2.36358643;0.00397352
2.3639679;0.00825598
2.36434937;0.01207248
2.36473083;0.01694322
2.3651123;0.02161373
2.36549377;0.02566291
2.36587524;0.02462621
2.36625671;0.01841265
2.36663818;0.01150192
2.36701965;0.01181245
2.36740112;0.01359594
2.36778259;0.01034657
2.36816406;0.00862272
2.36854553;0.00533298
2.368927;0.00264811
2.36930847;0.00684565
2.36968994;0.01123727
2.37007141;0.0149711
2.37045288;0.01550566
2.37083435;0.00898883
2.37121582;0.00282885
2.37159729;0.00493058
2.37197876;0.01140667
2.37236023;0.01930009
2.3727417;0.0210208
2.37312317;0.0195014
2.37350464;0.01280883
2.37388611;0.0063349
2.37426758;0.01259508
2.37464905;0.01675668
2.37503052;0.01559144
2.37541199;0.01345576
2.37579346;0.01256049
2.37617493;0.01472111
2.3765564;0.01489897
2.37693787;0.01289758
2.37731934;0.01117296
2.37770081;0.0089936
2.37808228;0.00926831
2.37846375;0.00872827
2.37884521;0.00628797
2.37922668;0.00593531
2.37960815;0.00905778
2.37998962;0.01222269
2.38037109;0.01349107
2.38075256;0.01417861
2.38113403;0.0110289
2.3815155;0.00693387
2.38189697;0.00541195
2.38227844;0.00620599
2.38265991;0.01391516
2.38304138;0.02080555
2.38342285;0.02114791
2.38380432;0.01863685
2.38418579;0.01334676
2.38456726;0.00635695
2.38494873;0.00510402
2.3853302;0.00849704
2.38571167;0.01207532
2.38609314;0.01528682
2.38647461;0.01651455
2.38685608;0.01799027
2.38723755;0.01458762
2.38761902;0.00812437
2.38800049;0.00677961
2.38838196;0.00432233
2.38876343;0.00206315
2.3891449;0.00265431
2.38952637;0.00212017
2.38990784;0.00377038
2.39028931;0.0047755
2.39067078;0.00492329
2.39105225;0.00884092
2.39143372;0.0141657
2.39181519;0.01553554
2.39219666;0.01542711
2.39257813;0.01455999
2.39295959;0.01568308
2.39334106;0.01672168
2.39372253;0.01670071
2.394104;0.01827114
2.39448547;0.01704315
2.39486694;0.01120584
2.39524841;0.00524467
2.39562988;0.0044841
2.39601135;0.00583037
2.39639282;0.00520901
2.39677429;0.0005136
2.39715576;0.00524117
2.39753723;0.00902777
2.3979187;0.00964103
2.39830017;0.0086002
2.39868164;0.01077031
2.39906311;0.01556651
2.39944458;0.01794697
2.39982605;0.0179756
2.40020752;0.01834659
2.40058899;0.01862723
2.40097046;0.01665329
2.40135193;0.01434483
2.4017334;0.01547425
2.40211487;0.01945607
2.40249634;0.02458642
2.40287781;0.02907866
2.40325928;0.03009244
2.40364075;0.02416062
2.40402222;0.01657001
2.40440369;0.00955664
2.40478516;0.00166385
2.40516663;0.00337467
2.4055481;0.00953477
2.40592957;0.01005088
2.40631104;0.00752797
2.4066925;0.00759297
2.40707397;0.0103125
2.40745544;0.01439868
2.40783691;0.01965297
2.40821838;0.01938882
2.40859985;0.013559
2.40898132;0.00734701
2.40936279;0.00259458
2.40974426;0.00212889
2.41012573;0.00267423
2.4105072;0.00494038
2.41088867;0.00925728
2.41127014;0.01146174
2.41165161;0.01369241
2.41203308;0.01349935
2.41241455;0.01085871
2.41279602;0.00756632
2.41317749;0.00346262
2.41355896;0.00351445
2.41394043;0.00949049
2.4143219;0.01663103
2.41470337;0.0212892
2.41508484;0.03318954
2.41546631;0.05870467
2.41584778;0.09620543
2.41622925;0.1485821
2.41661072;0.1721363
2.41699219;0.1549271
2.41737366;0.1271217
2.41775513;0.07657556
2.4181366;0.02954691
2.41851807;0.01873973
2.41889954;0.02015489
2.41928101;0.02280379
2.41966248;0.0209427
2.42004395;0.01567502
2.42042542;0.00713663
2.42080688;0.00679848
2.42118835;0.01597152
2.42156982;0.02095171
2.42195129;0.01757603
2.42233276;0.00779229
2.42271423;0.00841819
2.4230957;0.01804864
2.42347717;0.02433442
2.42385864;0.02459491
2.42424011;0.02027819
2.42462158;0.01314852
2.42500305;0.00579545
2.42538452;0.0010853
2.42576599;0.00144583
2.42614746;0.00569423
2.42652893;0.01334601
2.4269104;0.0167202
2.42729187;0.01794368
2.42767334;0.01669399
2.42805481;0.0097186
2.42843628;0.00649676
2.42881775;0.00798485
2.42919922;0.00713981
2.42958069;0.00802653
2.42996216;0.0085684
2.43034363;0.01568978
2.4307251;0.02120882
2.43110657;0.01871866
2.43148804;0.01220741
2.43186951;0.00858203
2.43225098;0.00963661
2.43263245;0.01176368
2.43301392;0.01619573
2.43339539;0.02384294
2.43377686;0.02760061
2.43415833;0.0255382
2.43453979;0.01637255
2.43492126;0.00488804
2.43530273;0.00256756
2.4356842;0.00653024
2.43606567;0.00953593
2.43644714;0.01478842
2.43682861;0.01865236
2.43721008;0.01875875
2.43759155;0.01551364
2.43797302;0.010726
2.43835449;0.00881677
2.43873596;0.0095136
2.43911743;0.0084487
2.4394989;0.00491154
2.43988037;0.00661933
2.44026184;0.00973771
2.44064331;0.00986445
2.44102478;0.0105193
2.44140625;0.00952274
2.44178772;0.00911689
2.44216919;0.0088746
2.44255066;0.01012545
2.44293213;0.01627434
2.4433136;0.02008893
2.44369507;0.02166965
2.44407654;0.02282506
2.44445801;0.0223742
2.44483948;0.01890123
2.44522095;0.01621146
2.44560242;0.01441653
2.44598389;0.00748132
2.44636536;0.0046036
2.44674683;0.01170012
2.4471283;0.01488828
2.44750977;0.0128478
2.44789124;0.0039389
2.44827271;0.0108818
2.44865417;0.01591288
2.44903564;0.01480652
2.44941711;0.01474015
2.44979858;0.01652646
2.45018005;0.01222794
2.45056152;0.00860036
2.45094299;0.00617772
2.45132446;0.00241509
2.45170593;0.0044523
2.4520874;0.00588624
2.45246887;0.00989365
2.45285034;0.0131527
2.45323181;0.01360199
2.45361328;0.01257103
2.45399475;0.00975301
2.45437622;0.00690258
2.45475769;0.00783046
2.45513916;0.01019532
2.45552063;0.00869843
2.4559021;0.00658882
2.45628357;0.0065941
2.45666504;0.00302794
2.45704651;0.00303663
2.45742798;0.00545234
2.45780945;0.0079801
2.45819092;0.00516642
2.45857239;0.00270345
2.45895386;0.00238543
2.45933533;0.00669953
2.4597168;0.00974301
2.46009827;0.01237143
2.46047974;0.0131221
2.46086121;0.01064894
2.46124268;0.00638396
2.46162415;0.00108347
2.46200562;0.00641483
2.46238708;0.01019149
2.46276855;0.00571023
2.46315002;0.00365303
2.46353149;0.00670891
2.46391296;0.01378279
2.46429443;0.01776643
2.4646759;0.01990789
2.46505737;0.01914343
2.46543884;0.01788909
2.46582031;0.01693522
2.46620178;0.01467769
2.46658325;0.01141899
2.46696472;0.00878641
2.46734619;0.00621383
2.46772766;0.00216391
2.46810913;0.00344087
2.4684906;0.00406648
2.46887207;0.00485392
2.46925354;0.00890835
2.46963501;0.01137816
2.47001648;0.01236033
2.47039795;0.01375796
2.47077942;0.01284592
2.47116089;0.00917591
2.47154236;0.0039665
2.47192383;0.00509122
2.4723053;0.01177491
2.47268677;0.01926847
2.47306824;0.02591105
2.47344971;0.02571517
2.47383118;0.021591
2.47421265;0.01738638
2.47459412;0.01226323
2.47497559;0.01017132
2.47535706;0.01121602
2.47573853;0.01216066
2.47612;0.01118664
2.47650146;0.0103084
2.47688293;0.01098076
2.4772644;0.01163116
2.47764587;0.00819798
2.47802734;0.00739158
2.47840881;0.00842898
2.47879028;0.00904817
2.47917175;0.0088303
2.47955322;0.00529447
2.47993469;0.00046614
2.48031616;0.00664037
2.48069763;0.01388215
2.4810791;0.01885227
2.48146057;0.01652567
2.48184204;0.01003832
2.48222351;0.00459673
2.48260498;0.00424512
2.48298645;0.01072366
2.48336792;0.01339012
2.48374939;0.01187591
2.48413086;0.01235144
2.48451233;0.01431731
2.4848938;0.01761532
2.48527527;0.01790558
2.48565674;0.01440756
2.48603821;0.00972433
2.48641968;0.00866594
2.48680115;0.01104637
2.48718262;0.01218837
2.48756409;0.00942123
2.48794556;0.0020958
2.48832703;0.00598761
2.4887085;0.00940186
2.48908997;0.01080244
2.48947144;0.00918184
2.48985291;0.00592658
2.49023438;0.00198397
2.49061584;0.00884349
2.49099731;0.01636848
2.49137878;0.01990088
2.49176025;0.01928305
2.49214172;0.01488296
2.49252319;0.01665462
2.49290466;0.0221754
2.49328613;0.02399384
2.4936676;0.02420062
2.49404907;0.02094325
2.49443054;0.01221242
2.49481201;0.0053811
2.49519348;0.00697628
2.49557495;0.01081774
2.49595642;0.00714929
2.49633789;0.00200015
2.49671936;0.00448912
2.49710083;0.00910195
2.4974823;0.01032365
2.49786377;0.00970835
2.49824524;0.01366568
2.49862671;0.03458535
2.49900818;0.07280905
2.49938965;0.0893119
2.49977112;0.08458611
2.50015259;0.07652752
2.50053406;0.0455993
2.50091553;0.01533713
2.501297;0.00652668
2.50167847;0.00433101
2.50205994;0.00438816
2.50244141;0.00857388
2.50282288;0.01092547
2.50320435;0.00528106
2.50358582;0.00195332
2.50396729;0.0088371
2.50434875;0.01362863
2.50473022;0.01211788
2.50511169;0.01018609
2.50549316;0.01016024
2.50587463;0.01357463
2.5062561;0.0174095
2.50663757;0.01798888
2.50701904;0.0169938
2.50740051;0.0158501
2.50778198;0.01377696
2.50816345;0.00999821
2.50854492;0.0068508
2.50892639;0.0076366
2.50930786;0.00933367
2.50968933;0.01043877
2.5100708;0.01090372
2.51045227;0.01198221
2.51083374;0.01176127
2.51121521;0.01351885
2.51159668;0.01868724
2.51197815;0.0207251
2.51235962;0.01816843
2.51274109;0.01211678
2.51312256;0.00823367
2.51350403;0.0097801
2.5138855;0.01078876
2.51426697;0.01146994
2.51464844;0.01150138
2.51502991;0.00882071
2.51541138;0.00863658
2.51579285;0.01244209
2.51617432;0.01547438
2.51655579;0.01701684
2.51693726;0.01830843
2.51731873;0.01416386
2.5177002;0.00953896
2.51808167;0.01125118
2.51846313;0.01186124
2.5188446;0.01195592
2.51922607;0.01208774
2.51960754;0.00737173
2.51998901;0.00309654
2.52037048;0.00888735
2.52075195;0.01260866
2.52113342;0.01283809
2.52151489;0.0112671
2.52189636;0.01199581
2.52227783;0.01288351
2.5226593;0.01386741
2.52304077;0.01808741
2.52342224;0.02135472
2.52380371;0.02055773
2.52418518;0.01837501
2.52456665;0.01253597
2.52494812;0.00202056
2.52532959;0.00503107
2.52571106;0.01199581
2.52609253;0.0183182
2.526474;0.01846785
2.52685547;0.01438927
2.52723694;0.00710162
2.52761841;0.00352801
2.52799988;0.00985958
2.52838135;0.01292013
2.52876282;0.01377378
2.52914429;0.01435054
2.52952576;0.01413687
2.52990723;0.0125729
2.5302887;0.01009509
2.53067017;0.00711878
2.53105164;0.00263395
2.53143311;0.00685214
2.53181458;0.01230546
2.53219604;0.01695049
2.53257751;0.01847335
2.53295898;0.01279577
2.53334045;0.01006359
2.53372192;0.01269632
2.53410339;0.01237706
2.53448486;0.00945951
2.53486633;0.01187801
2.5352478;0.01232872
2.53562927;0.00965543
2.53601074;0.00971588
2.53639221;0.01072587
2.53677368;0.0099584
2.53715515;0.00640238
2.53753662;0.00153375
2.53791809;0.00594005
2.53829956;0.01610074
2.53868103;0.02344056
2.5390625;0.02446151
2.53944397;0.02154789
2.53982544;0.01808612
2.54020691;0.0120262
2.54058838;0.00378112
2.54096985;0.00194304
2.54135132;0.00497391
2.54173279;0.01021912
2.54211426;0.01111284
2.54249573;0.00856553
2.5428772;0.0089177
2.54325867;0.0117373
2.54364014;0.01100684
2.54402161;0.00830262
2.54440308;0.00779113
2.54478455;0.00579274
2.54516602;0.00203045
2.54554749;0.00706394
2.54592896;0.01100719
2.54631042;0.01164786
2.54669189;0.01168797
2.54707336;0.00970419
2.54745483;0.01205591
2.5478363;0.01899318
2.54821777;0.02352464
2.54859924;0.02406026
2.54898071;0.02112748
2.54936218;0.01333766
2.54974365;0.00369383
2.55012512;0.00175319
2.55050659;0.00480704
2.55088806;0.00790126
2.55126953;0.01144462
2.551651;0.01845714
2.55203247;0.02250612
2.55241394;0.02027868
2.55279541;0.01466102
2.55317688;0.00726636
2.55355835;0.00271223
2.55393982;0.00970259
2.55432129;0.01182712
2.55470276;0.01070529
2.55508423;0.01197338
2.5554657;0.01460158
2.55584717;0.01862074
2.55622864;0.02167255
2.55661011;0.02167965
2.55699158;0.02256687
2.55737305;0.02498708
2.55775452;0.02786574
2.55813599;0.02839718
2.55851746;0.02298706
2.55889893;0.01763715
2.5592804;0.01254958
2.55966187;0.00701642
2.56004333;0.00651778
2.5604248;0.01129254
2.56080627;0.0154732
2.56118774;0.01333706
2.56156921;0.00899973
2.56195068;0.00799397
2.56233215;0.00588096
2.56271362;0.00792607
2.56309509;0.01388142
2.56347656;0.02453501
2.56385803;0.0253965
2.5642395;0.02226863
2.56462097;0.01868111
2.56500244;0.01376939
2.56538391;0.00830085
2.56576538;0.00722266
2.56614685;0.01204379
2.56652832;0.01900162
2.56690979;0.02098494
2.56729126;0.01854947
2.56767273;0.01623566
2.5680542;0.01213101
2.56843567;0.00631617
2.56881714;0.00128495
2.56919861;0.00691683
2.56958008;0.00848969
2.56996155;0.0064599
2.57034302;0.00370152
2.57072449;0.00947796
2.57110596;0.01988885
2.57148743;0.02804846
2.5718689;0.03112463
2.57225037;0.02603377
2.57263184;0.01481543
2.57301331;0.00438808
2.57339478;0.00899875
2.57377625;0.01235013
2.57415771;0.00917895
2.57453918;0.00179353
2.57492065;0.00819181
2.57530212;0.01180784
2.57568359;0.01673418
2.57606506;0.02006566
2.57644653;0.0237381
2.576828;0.02531723
2.57720947;0.023676
2.57759094;0.02302594
2.57797241;0.02096507
2.57835388;0.01930324
2.57873535;0.02002831
2.57911682;0.0177363
2.57949829;0.01446513
2.57987976;0.01089975
2.58026123;0.00669262
2.5806427;0.00405567
2.58102417;0.00229941
2.58140564;0.00448145
2.58178711;0.03403108
2.58216858;0.3091462
2.58255005;0.8101182
2.58293152;1.062719
2.58331299;1.079546
2.58369446;0.9984724
2.58407593;0.5840167
2.5844574;0.1483305
2.58483887;0.01330608
2.58522034;0.00588577
2.58560181;0.00530351
2.58598328;0.0065492
2.58636475;0.00478727
2.58674622;0.00141171
2.58712769;0.00514919
2.58750916;0.00234431
2.58789063;0.00292751
2.58827209;0.00667276
2.58865356;0.00786025
2.58903503;0.00802313
2.5894165;0.00861266
2.58979797;0.0089781
2.59017944;0.00795029
2.59056091;0.0081876
2.59094238;0.01028733
2.59132385;0.01024659
2.59170532;0.01034994
2.59208679;0.01165218
2.59246826;0.01249654
2.59284973;0.01447842
2.5932312;0.01598315
2.59361267;0.0133378
2.59399414;0.00683738
2.59437561;0.00131603
2.59475708;0.0053211
2.59513855;0.00547754
2.59552002;0.00441924
2.59590149;0.00552275
2.59628296;0.00805191
2.59666443;0.00825448
2.5970459;0.00821798
2.59742737;0.01104277
2.59780884;0.01579354
2.59819031;0.01961578
2.59857178;0.01919325
2.59895325;0.01509441
2.59933472;0.00937609
2.59971619;0.00257343
2.60009766;0.00638451
2.60047913;0.01180187
2.6008606;0.01425205
2.60124207;0.01338538
2.60162354;0.01253769
2.602005;0.01207278
2.60238647;0.01112744
2.60276794;0.01040905
2.60314941;0.00888096
2.60353088;0.00656824
2.60391235;0.00910485
2.60429382;0.01216188
2.60467529;0.01187411
2.60505676;0.00805985
2.60543823;0.0101963
2.6058197;0.01436552
2.60620117;0.01557433
2.60658264;0.01351835
2.60696411;0.01151689
2.60734558;0.01172977
2.60772705;0.01246084
2.60810852;0.01778938
2.60848999;0.02260789
2.60887146;0.02295215
2.60925293;0.01989544
2.6096344;0.01068225
2.61001587;0.0019404
2.61039734;0.01152985
2.61077881;0.01849378
2.61116028;0.02101864
2.61154175;0.01895936
2.61192322;0.01769063
2.61230469;0.01549117
2.61268616;0.01053404
2.61306763;0.00803018
2.6134491;0.00918272
2.61383057;0.01458823
2.61421204;0.01960917
2.61459351;0.01961217
2.61497498;0.01670668
2.61535645;0.01397984
2.61573792;0.01391721
2.61611938;0.01366512
2.61650085;0.01181236
2.61688232;0.01155814
2.61726379;0.01329893
2.61764526;0.01213976
2.61802673;0.00771704
2.6184082;0.00199126
2.61878967;0.00709738
2.61917114;0.01465566
2.61955261;0.01682689
2.61993408;0.01506867
2.62031555;0.0106044
2.62069702;0.00748899
2.62107849;0.0037673
2.62145996;0.00443401
2.62184143;0.00921577
2.6222229;0.01133197
2.62260437;0.01203639
2.62298584;0.01348921
2.62336731;0.0121271
2.62374878;0.00670057
2.62413025;0.00618176
2.62451172;0.00933865
2.62489319;0.01535518
2.62527466;0.01500013
2.62565613;0.01196749
2.6260376;0.01078963
2.62641907;0.00885315
2.62680054;0.00844986
2.62718201;0.00788989
2.62756348;0.00610009
2.62794495;0.00540959
2.62832642;0.0049407
2.62870789;0.00493171
2.62908936;0.00931339
2.62947083;0.01489422
2.62985229;0.02272388
2.63023376;0.02493642
2.63061523;0.01737204
2.6309967;0.00654019
2.63137817;0.00413563
2.63175964;0.01022609
2.63214111;0.01197465
2.63252258;0.01393434
2.63290405;0.01390168
2.63328552;0.00962607
2.63366699;0.00522524
2.63404846;0.00206979
2.63442993;0.0025869
2.6348114;0.00166507
2.63519287;0.00249099
2.63557434;0.00553276
2.63595581;0.00825348
2.63633728;0.01072905
2.63671875;0.01235384
2.63710022;0.01326596
2.63748169;0.01290643
2.63786316;0.01114429
2.63824463;0.01259195
2.6386261;0.01501177
2.63900757;0.01437712
2.63938904;0.01004645
2.63977051;0.00810437
2.64015198;0.01261046
2.64053345;0.01766902
2.64091492;0.02170588
2.64129639;0.02237144
2.64167786;0.02011218
2.64205933;0.01906189
2.6424408;0.01807116
2.64282227;0.01560078
2.64320374;0.01472895
2.64358521;0.01750149
2.64396667;0.01870415
2.64434814;0.01655491
2.64472961;0.01571605
2.64511108;0.01233592
2.64549255;0.01087514
2.64587402;0.01178975
2.64625549;0.01183978
2.64663696;0.01379991
2.64701843;0.0130585
2.6473999;0.01224293
2.64778137;0.01512951
2.64816284;0.01568612
2.64854431;0.0134195
2.64892578;0.01238653
2.64930725;0.01135096
2.64968872;0.00944802
2.65007019;0.00804022
2.65045166;0.00864964
2.65083313;0.01236445
2.6512146;0.01673099
2.65159607;0.02117827
2.65197754;0.02411035
2.65235901;0.01970494
2.65274048;0.01129397
2.65312195;0.00423933
2.65350342;0.00678185
2.65388489;0.01089206
2.65426636;0.00947196
2.65464783;0.00717458
2.6550293;0.00639475
2.65541077;0.00802768
2.65579224;0.0089318
2.65617371;0.00898045
2.65655518;0.00885752
2.65693665;0.01092175
2.65731812;0.01640897
2.65769958;0.02025549
2.65808105;0.01872878
2.65846252;0.01249879
2.65884399;0.00615841
2.65922546;0.01030724
2.65960693;0.00929197
2.6599884;0.00655342
2.66036987;0.00539333
2.66075134;0.00479231
2.66113281;0.0131841
2.66151428;0.0174864
2.66189575;0.01959107
2.66227722;0.02108148
2.66265869;0.01920389
2.66304016;0.01438323
2.66342163;0.01092318
2.6638031;0.00929149
2.66418457;0.01149422
2.66456604;0.00898237
2.66494751;0.00760866
2.66532898;0.0829907
2.66571045;0.5994897
2.66609192;1.490821
2.66647339;1.906397
2.66685486;1.925775
2.66723633;1.760162
2.6676178;0.9925964
2.66799927;0.2314494
2.66838074;0.0161021
2.66876221;0.0082807
2.66914368;0.00809871
2.66952515;0.01379814
2.66990662;0.01723262
2.67028809;0.01818512
2.67066956;0.0124654
2.67105103;0.00881929
2.6714325;0.01757546
2.67181396;0.02280738
2.67219543;0.02196479
2.6725769;0.01949086
2.67295837;0.01952376
2.67333984;0.02137281
2.67372131;0.02116351
2.67410278;0.01610008
2.67448425;0.01048905
2.67486572;0.00865131
2.67524719;0.01403534
2.67562866;0.01715665
2.67601013;0.01516208
2.6763916;0.01293485
2.67677307;0.0131203
2.67715454;0.01017174
2.67753601;0.00729511
2.67791748;0.01035689
2.67829895;0.01361318
2.67868042;0.01309171
2.67906189;0.01112515
2.67944336;0.00858212
2.67982483;0.00492252
2.6802063;0.00175475
2.68058777;0.00485964
2.68096924;0.00610441
2.68135071;0.00637972
2.68173218;0.00790586
2.68211365;0.01120599
2.68249512;0.01434154
2.68287659;0.01618427
2.68325806;0.0187663
2.68363953;0.02259162
2.684021;0.02311379
2.68440247;0.02075819
2.68478394;0.01990621
2.68516541;0.01645688
2.68554688;0.01264139
2.68592834;0.01374179
2.68630981;0.01423589
2.68669128;0.01229361
2.68707275;0.00671574
2.68745422;0.0032287
2.68783569;0.00467652
2.68821716;0.00533682
2.68859863;0.00617396
2.6889801;0.00651619
2.68936157;0.00618752
2.68974304;0.00628591
2.69012451;0.0072061
2.69050598;0.01128069
2.69088745;0.01445238
2.69126892;0.01383545
2.69165039;0.01243436
2.69203186;0.01103764
2.69241333;0.01194315
2.6927948;0.01383053
2.69317627;0.01414071
2.69355774;0.01496839
2.69393921;0.016294
2.69432068;0.01779161
2.69470215;0.01794131
2.69508362;0.0136971
2.69546509;0.01004582
2.69584656;0.01237107
2.69622803;0.01409464
2.6966095;0.01129597
2.69699097;0.00303919
2.69737244;0.00530688
2.69775391;0.00686147
2.69813538;0.00352597
2.69851685;0.00870372
2.69889832;0.01545968
2.69927979;0.01672628
2.69966125;0.01610898
2.70004272;0.01452733
2.70042419;0.01198351
2.70080566;0.01105426
2.70118713;0.00958192
2.7015686;0.00616885
2.70195007;0.00398625
2.70233154;0.01022894
2.70271301;0.01835729
2.70309448;0.02077241
2.70347595;0.01602904
2.70385742;0.01428496
2.70423889;0.0157962
2.70462036;0.01566961
2.70500183;0.0188144
2.7053833;0.02074226
2.70576477;0.01620481
2.70614624;0.01305754
2.70652771;0.01173897
2.70690918;0.00900762
2.70729065;0.00736784
2.70767212;0.01061249
2.70805359;0.01364346
2.70843506;0.01120902
2.70881653;0.00511923
2.709198;0.00228496
2.70957947;0.00358668
2.70996094;0.00229095
2.71034241;0.00394379
2.71072388;0.00798036
2.71110535;0.01413457
2.71148682;0.01706798
2.71186829;0.01260896
2.71224976;0.00561357
2.71263123;0.00398561
2.7130127;0.00821098
2.71339417;0.00948285
2.71377563;0.01194826
2.7141571;0.01539345
2.71453857;0.01374626
2.71492004;0.00867991
2.71530151;0.00403911
2.71568298;0.0025023
2.71606445;0.00506156
2.71644592;0.01098548
2.71682739;0.01380766
2.71720886;0.01160712
2.71759033;0.00831901
2.7179718;0.00587587
2.71835327;0.00986028
2.71873474;0.01197782
2.71911621;0.00998147
2.71949768;0.01128166
2.71987915;0.01446208
2.72026062;0.01318364
2.72064209;0.01147192
2.72102356;0.00655886
2.72140503;0.00400925
2.7217865;0.00685953
2.72216797;0.00869658
2.72254944;0.00902091
2.72293091;0.00971811
2.72331238;0.01679133
2.72369385;0.01770429
2.72407532;0.01514256
2.72445679;0.01120086
2.72483826;0.00778798
2.72521973;0.0048806
2.7256012;0.00510988
2.72598267;0.00722192
2.72636414;0.00683599
2.72674561;0.00592542
2.72712708;0.00403532
2.72750854;0.00337695
2.72789001;0.00506619
2.72827148;0.00734377
2.72865295;0.01011467
2.72903442;0.01360668
2.72941589;0.01668337
2.72979736;0.02011614
2.73017883;0.01876391
2.7305603;0.01481858
2.73094177;0.01098535
2.73132324;0.01120197
2.73170471;0.01306114
2.73208618;0.01081058
2.73246765;0.01018881
2.73284912;0.01041099
2.73323059;0.00769611
2.73361206;0.00488911
2.73399353;0.00579679
2.734375;0.01093178
2.73475647;0.01339178
2.73513794;0.01077825
2.73551941;0.0028067
2.73590088;0.01061886
2.73628235;0.0133903
2.73666382;0.01175762
2.73704529;0.00825543
2.73742676;0.0014562
2.73780823;0.00583882
2.7381897;0.00804129
2.73857117;0.0078767
2.73895264;0.00449774
2.73933411;0.00173617
2.73971558;0.00834158
2.74009705;0.01295217
2.74047852;0.01267103
2.74085999;0.0118312
2.74124146;0.01123285
2.74162292;0.00881146
2.74200439;0.00882544
2.74238586;0.01045852
2.74276733;0.01022029
2.7431488;0.01482055
2.74353027;0.01930011
2.74391174;0.02231818
2.74429321;0.02095073
2.74467468;0.01667935
2.74505615;0.0111952
2.74543762;0.01033136
2.74581909;0.01128742
2.74620056;0.00934448
2.74658203;0.00324828
2.7469635;0.00243398
2.74734497;0.00250639
2.74772644;0.00268268
2.74810791;0.00283229
2.74848938;0.01136959
2.74887085;0.03219742
2.74925232;0.05896136
2.74963379;0.1119272
2.75001526;0.1391596
2.75039673;0.1321589
2.7507782;0.1099569
2.75115967;0.05328567
2.75154114;0.00514693
2.75192261;0.01010371
2.75230408;0.00720212
2.75268555;0.00266728
2.75306702;0.00594001
2.75344849;0.00526375
2.75382996;0.00544103
2.75421143;0.01279384
2.7545929;0.01866233
2.75497437;0.02131974
2.75535583;0.02214029
2.7557373;0.01663123
2.75611877;0.01171052
2.75650024;0.00994963
2.75688171;0.01014214
2.75726318;0.00595378
2.75764465;0.00297984
2.75802612;0.0059877
2.75840759;0.00955446
2.75878906;0.0113256
2.75917053;0.00916917
2.759552;0.0089641
2.75993347;0.00916756
2.76031494;0.01218013
2.76069641;0.0150928
2.76107788;0.01239033
2.76145935;0.00827307
2.76184082;0.00915424
2.76222229;0.01165163
2.76260376;0.01046598
2.76298523;0.01163217
2.7633667;0.01335212
2.76374817;0.010267
2.76412964;0.00490986
2.76451111;0.00529707
2.76489258;0.00427262
2.76527405;0.0033824
2.76565552;0.01075385
2.76603699;0.01708232
2.76641846;0.01709987
2.76679993;0.0133326
2.7671814;0.0074361
2.76756287;0.00450921
2.76794434;0.01093606
2.76832581;0.01365153
2.76870728;0.01742782
2.76908875;0.02088892
2.76947021;0.02088292
2.76985168;0.01562147
2.77023315;0.007842
2.77061462;0.00167139
2.77099609;0.00922449
2.77137756;0.01552256
2.77175903;0.01291101
2.7721405;0.01046123
2.77252197;0.00851524
2.77290344;0.00590734
2.77328491;0.00376243
2.77366638;0.00947129
2.77404785;0.01499288
2.77442932;0.01762863
2.77481079;0.01864978
2.77519226;0.01754668
2.77557373;0.01713202
2.7759552;0.01561477
2.77633667;0.01325183
2.77671814;0.01199663
2.77709961;0.00789526
2.77748108;0.0039989
2.77786255;0.00382742
2.77824402;0.00471393
2.77862549;0.00760793
2.77900696;0.01080868
2.77938843;0.01286867
2.7797699;0.0109449
2.78015137;0.00405092
2.78053284;0.00448662
2.78091431;0.01310553
2.78129578;0.01936269
2.78167725;0.01902084
2.78205872;0.01805353
2.78244019;0.01771539
2.78282166;0.01155961
2.78320313;0.00818268
2.78358459;0.00982482
2.78396606;0.01097465
2.78434753;0.01462644
2.784729;0.02201245
2.78511047;0.02620755
2.78549194;0.02915308
2.78587341;0.02951912
2.78625488;0.02785425
2.78663635;0.02820017
2.78701782;0.02582589
2.78739929;0.02087896
2.78778076;0.016147
2.78816223;0.00776817
2.7885437;0.00308835
2.78892517;0.00353562
2.78930664;0.00408943
2.78968811;0.00552684
2.79006958;0.00647455
2.79045105;0.00950483
2.79083252;0.01061891
2.79121399;0.01021801
2.79159546;0.01214693
2.79197693;0.01598296
2.7923584;0.01576976
2.79273987;0.0137728
2.79312134;0.0142582
2.79350281;0.01570654
2.79388428;0.01634164
2.79426575;0.01546843
2.79464722;0.01461399
2.79502869;0.01214222
