us;mV
-2.37507823;103.8728
-2.37007823;103.2014
-2.36507823;103.8728
-2.36007823;103.2014
-2.35507823;102.06
-2.35007823;101.3947
-2.34507823;102.06
-2.34007823;101.3947
-2.33507823;102.06
-2.33007823;101.3947
-2.32507823;102.06
-2.32007823;101.3947
-2.31507823;100.2472
-2.31007823;101.3947
-2.30507823;100.2472
-2.30007823;101.3947
-2.29507823;100.2472
-2.29007823;101.3947
-2.28507823;100.2472
-2.28007823;101.3947
-2.27507823;100.2472
-2.27007823;101.3947
-2.26507823;100.2472
-2.26007823;99.58189
-2.25507823;100.2472
-2.25007823;97.76909
-2.24507823;100.2472
-2.24007823;97.76909
-2.23507823;98.43439
-2.23007823;97.76909
-2.22507823;98.43439
-2.22007823;97.76909
-2.21507823;98.43439
-2.21007823;97.76909
-2.20507823;98.43439
-2.20007823;97.76909
-2.19507823;96.6216
-2.19007823;97.76909
-2.18507823;96.6216
-2.18007823;97.76909
-2.17507823;96.6216
-2.17007823;95.9624
-2.16507823;96.6216
-2.16007823;95.9624
-2.15507823;96.6216
-2.15007823;95.9624
-2.14507823;94.8088
-2.14007823;95.9624
-2.13507823;94.8088
-2.13007823;95.9624
-2.12507823;94.8088
-2.12007823;94.1496
-2.11507823;93.00211
-2.11007823;94.1496
-2.10507823;93.00211
-2.10007823;94.1496
-2.09507823;93.00211
-2.09007823;94.1496
-2.08507823;93.00211
-2.08007823;92.3368
-2.07507823;93.00211
-2.07007823;94.1496
-2.06507823;93.00211
-2.06007823;92.3368
-2.05507823;93.00211
-2.05007823;90.5301
-2.04507823;91.18931
-2.04007823;90.5301
-2.03507823;93.00211
-2.03007823;92.3368
-2.02507823;91.18931
-2.02007823;90.5301
-2.01507823;91.18931
-2.01007823;90.5301
-2.00507823;91.18931
-2.00007823;90.5301
-1.99507823;89.3765
-1.99007823;90.5301
-1.98507823;91.18931
-1.98007823;90.5301
-1.97507823;91.18931
-1.97007823;90.5301
-1.96507823;89.3765
-1.96007823;90.5301
-1.95507823;89.3765
-1.95007823;90.5301
-1.94507823;89.3765
-1.94007823;90.5301
-1.93507823;89.3765
-1.93007823;88.71731
-1.92507823;87.56371
-1.92007823;88.71731
-1.91507823;87.56371
-1.91007823;86.91061
-1.90507823;85.7509
-1.90007823;86.91061
-1.89507823;87.56371
-1.89007823;86.91061
-1.88507823;87.56371
-1.88007823;86.91061
-1.87507823;85.7509
-1.87007823;86.91061
-1.86507823;85.7509
-1.86007823;86.91061
-1.85507824;85.7509
-1.85007824;86.91061
-1.84507824;85.7509
-1.84007824;86.91061
-1.83507824;85.7509
-1.83007824;86.91061
-1.82507824;85.7509
-1.82007824;85.09781
-1.81507824;85.7509
-1.81007824;83.285
-1.80507824;85.7509
-1.80007824;83.285
-1.79507824;83.9381
-1.79007824;83.285
-1.78507824;83.9381
-1.78007824;83.285
-1.77507824;83.9381
-1.77007824;83.285
-1.76507824;83.9381
-1.76007824;83.285
-1.75507824;83.9381
-1.75007824;83.285
-1.74507824;83.9381
-1.74007824;83.285
-1.73507824;82.12531
-1.73007824;81.47832
-1.72507824;82.12531
-1.72007824;81.47832
-1.71507824;82.12531
-1.71007824;81.47832
-1.70507824;80.31251
-1.70007824;81.47832
-1.69507824;82.12531
-1.69007824;81.47832
-1.68507824;80.31251
-1.68007824;79.66551
-1.67507824;80.31251
-1.67007824;79.66551
-1.66507824;80.31251
-1.66007824;79.66551
-1.65507824;80.31251
-1.65007824;79.66551
-1.64507824;80.31251
-1.64007824;79.66551
-1.63507824;80.31251
-1.63007824;79.66551
-1.62507824;78.50581
-1.62007824;79.66551
-1.61507824;78.50581
-1.61007824;79.66551
-1.60507824;78.50581
-1.60007824;79.66551
-1.59507824;78.50581
-1.59007824;77.85271
-1.58507824;78.50581
-1.58007824;77.85271
-1.57507824;78.50581
-1.57007824;77.85271
-1.56507824;78.50581
-1.56007824;77.85271
-1.55507824;76.69301
-1.55007824;76.04601
-1.54507824;78.50581
-1.54007824;76.04601
-1.53507824;76.69301
-1.53007824;76.04601
-1.52507824;76.69301
-1.52007824;76.04601
-1.51507824;76.69301
-1.51007824;76.04601
-1.50507824;76.69301
-1.50007824;76.04601
-1.49507824;76.69301
-1.49007824;76.04601
-1.48507824;76.69301
-1.48007824;76.04601
-1.47507824;74.88021
-1.47007824;74.23322
-1.46507824;74.88021
-1.46007824;74.23322
-1.45507824;74.88021
-1.45007824;74.23322
-1.44507824;74.88021
-1.44007824;74.23322
-1.43507824;74.88021
-1.43007824;74.23322
-1.42507824;74.88021
-1.42007824;72.42042
-1.41507824;74.88021
-1.41007824;72.42042
-1.40507824;71.25462
-1.40007824;72.42042
-1.39507824;73.06741
-1.39007824;72.42042
-1.38507824;71.25462
-1.38007824;72.42042
-1.37507824;71.25462
-1.37007824;72.42042
-1.36507824;71.25462
-1.36007824;72.42042
-1.35507824;71.25462
-1.35007824;72.42042
-1.34507824;71.25462
-1.34007824;72.42042
-1.33507824;71.25462
-1.33007824;72.42042
-1.32507824;71.25462
-1.32007824;72.42042
-1.31507824;71.25462
-1.31007824;70.61372
-1.30507824;71.25462
-1.30007824;68.80092
-1.29507824;71.25462
-1.29007824;70.61372
-1.28507824;69.44181
-1.28007824;68.80092
-1.27507824;69.44181
-1.27007824;68.80092
-1.26507824;69.44181
-1.26007824;68.80092
-1.25507824;69.44181
-1.25007824;68.80092
-1.24507824;69.44181
-1.24007824;68.80092
-1.23507824;69.44181
-1.23007824;68.80092
-1.22507824;67.62901
-1.22007824;68.80092
-1.21507824;69.44181
-1.21007824;66.98813
-1.20507824;65.81622
-1.20007824;66.98813
-1.19507824;67.62901
-1.19007824;66.98813
-1.18507824;67.62901
-1.18007824;66.98813
-1.17507824;65.81622
-1.17007824;66.98813
-1.16507824;65.81622
-1.16007824;66.98813
-1.15507824;65.81622
-1.15007824;65.18143
-1.14507824;65.81622
-1.14007824;66.98813
-1.13507824;65.81622
-1.13007824;65.18143
-1.12507824;65.81622
-1.12007824;65.18143
-1.11507824;65.81622
-1.11007824;65.18143
-1.10507824;65.81622
-1.10007824;65.18143
-1.09507824;64.00952
-1.09007824;65.18143
-1.08507824;64.00952
-1.08007824;65.18143
-1.07507824;64.00952
-1.07007824;63.36863
-1.06507824;64.00952
-1.06007824;65.18143
-1.05507824;64.00952
-1.05007824;65.18143
-1.04507824;64.00952
-1.04007824;63.36863
-1.03507824;64.00952
-1.03007824;63.36863
-1.02507824;64.00952
-1.02007824;61.56194
-1.01507824;64.00952
-1.01007824;63.36863
-1.00507824;64.00952
-1.00007824;63.36863
-0.99507824;62.19672
-0.99007824;61.56194
-0.98507824;62.19672
-0.98007824;61.56194
-0.97507824;62.19672
-0.97007824;61.56194
-0.96507824;62.19672
-0.96007824;61.56194
-0.95507824;62.19672
-0.95007824;61.56194
-0.94507824;62.19672
-0.94007824;61.56194
-0.93507824;60.38392
-0.93007824;61.56194
-0.92507824;62.19672
-0.92007824;61.56194
-0.91507824;60.38392
-0.91007824;61.56194
-0.90507824;60.38392
-0.90007824;61.56194
-0.89507824;60.38392
-0.89007824;61.56194
-0.88507824;60.38392
-0.88007824;59.74913
-0.87507824;60.38392
-0.87007824;59.74913
-0.86507824;60.38392
-0.86007824;59.74913
-0.85507824;60.38392
-0.85007824;59.74913
-0.84507824;58.57112
-0.84007824;57.93634
-0.83507824;58.57112
-0.83007824;57.93634
-0.82507824;58.57112
-0.82007824;57.93634
-0.81507824;58.57112
-0.81007824;57.93634
-0.80507824;58.57112
-0.80007824;57.93634
-0.79507824;56.75832
-0.79007824;57.93634
-0.78507824;56.75832
-0.78007824;57.93634
-0.77507824;56.75832
-0.77007824;57.93634
-0.76507824;56.75832
-0.76007824;57.93634
-0.75507824;56.75832
-0.75007824;57.93634
-0.74507824;56.75832
-0.74007824;57.93634
-0.73507824;56.75832
-0.73007824;56.12964
-0.72507824;56.75832
-0.72007824;56.12964
-0.71507824;56.75832
-0.71007824;57.93634
-0.70507824;56.75832
-0.70007824;56.12964
-0.69507824;56.75832
-0.69007824;54.31684
-0.68507824;56.75832
-0.68007824;56.12964
-0.67507824;56.75832
-0.67007824;54.31684
-0.66507824;54.94552
-0.66007824;54.31684
-0.65507824;54.94552
-0.65007824;54.31684
-0.64507824;54.94552
-0.64007824;54.31684
-0.63507824;54.94552
-0.63007824;54.31684
-0.62507824;54.94552
-0.62007824;54.31684
-0.61507824;54.94552
-0.61007824;54.31684
-0.60507824;54.94552
-0.60007824;54.31684
-0.59507824;53.13272
-0.59007824;54.31684
-0.58507824;53.13272
-0.58007824;54.31684
-0.57507824;53.13272
-0.57007824;54.31684
-0.56507824;53.13272
-0.56007824;52.50404
-0.55507824;53.13272
-0.55007824;54.31684
-0.54507824;51.31992
-0.54007824;54.31684
-0.53507824;51.31992
-0.53007824;52.50404
-0.52507824;53.13272
-0.52007824;50.69735
-0.51507824;51.31992
-0.51007824;52.50404
-0.50507824;53.13272
-0.50007824;50.69735
-0.49507824;51.31992
-0.49007824;50.69735
-0.48507824;51.31992
-0.48007824;50.69735
-0.47507824;51.31992
-0.47007824;50.69735
-0.46507824;51.31992
-0.46007824;50.69735
-0.45507824;51.31992
-0.45007824;50.69735
-0.44507824;49.51323
-0.44007824;50.69735
-0.43507824;51.31992
-0.43007824;50.69735
-0.42507824;49.51323
-0.42007824;50.69735
-0.41507824;49.51323
-0.41007824;50.69735
-0.40507824;49.51323
-0.40007824;50.69735
-0.39507824;49.51323
-0.39007824;48.88454
-0.38507824;49.51323
-0.38007824;50.69735
-0.37507824;49.51323
-0.37007824;48.88454
-0.36507824;49.51323
-0.36007824;48.88454
-0.35507824;49.51323
-0.35007824;48.88454
-0.34507824;49.51323
-0.34007824;48.88454
-0.33507824;49.51323
-0.33007824;48.88454
-0.32507824;49.51323
-0.32007824;48.88454
-0.31507824;47.70043
-0.31007824;47.07175
-0.30507824;47.70043
-0.30007824;47.07175
-0.29507824;45.88763
-0.29007824;47.07175
-0.28507824;47.70043
-0.28007824;47.07175
-0.27507824;45.88763
-0.27007824;47.07175
-0.26507824;47.70043
-0.26007824;47.07175
-0.25507824;45.88763
-0.25007824;47.07175
-0.24507824;45.88763
-0.24007824;47.07175
-0.23507824;45.88763
-0.23007824;47.07175
-0.22507824;45.88763
-0.22007824;47.07175
-0.21507824;45.88763
-0.21007825;47.07175
-0.20507825;45.88763
-0.20007825;47.07175
-0.19507825;45.88763
-0.19007825;45.26505
-0.18507825;45.88763
-0.18007825;45.26505
-0.17507825;44.07483
-0.17007825;45.26505
-0.16507825;44.07483
-0.16007825;45.26505
-0.15507825;45.88763
-0.15007825;45.26505
-0.14507825;44.07483
-0.14007825;43.45225
-0.13507825;44.07483
-0.13007825;43.45225
-0.12507825;44.07483
-0.12007825;43.45225
-0.11507825;44.07483
-0.11007825;43.45225
-0.10507825;44.07483
-0.10007825;43.45225
-0.09507825;42.26203
-0.09007825;43.45225
-0.08507825;42.26203
-0.08007825;43.45225
-0.07507825;44.07483
-0.07007825;43.45225
-0.06507825;47.70043
-0.06007825;50.69735
-0.05507825;53.13272
-0.05007825;56.12964
-0.04507825;60.38392
-0.04007825;61.56194
-0.03507825;65.81622
-0.03007825;66.98813
-0.02507825;71.25462
-0.02007825;74.23322
-0.01507825;76.69301
-0.01007825;79.66551
-0.00507825;82.12531
-0.00007825;83.285
0.00492175;87.56371
0.00992175;90.5301
0.01492175;93.00211
0.01992175;95.9624
0.02492175;100.2472
0.02992175;101.3947
0.03492175;105.6856
0.03992175;108.6337
0.04492175;111.1179
0.04992175;112.2593
0.05492175;114.7435
0.05992175;119.4983
0.06492175;121.9947
0.06992175;124.9306
0.07492175;125.6142
0.07992175;124.9306
0.08492175;125.6142
0.08992175;124.9306
0.09492175;123.8014
0.09992175;123.1178
0.10492175;121.9947
0.10992175;123.1178
0.11492175;123.8014
0.11992175;123.1178
0.12492175;123.8014
0.12992175;123.1178
0.13492175;121.9947
0.13992175;123.1178
0.14492175;121.9947
0.14992175;121.3111
0.15492175;121.9947
0.15992175;121.3111
0.16492175;121.9947
0.16992175;121.3111
0.17492175;121.9947
0.17992175;119.4983
0.18492175;120.1819
0.18992175;119.4983
0.19492175;120.1819
0.19992175;119.4983
0.20492175;120.1819
0.20992175;119.4983
0.21492175;120.1819
0.21992175;119.4983
0.22492175;118.3691
0.22992175;119.4983
0.23492175;120.1819
0.23992175;117.6855
0.24492175;118.3691
0.24992175;119.4983
0.25492175;118.3691
0.25992175;117.6855
0.26492175;118.3691
0.26992175;117.6855
0.27492175;116.5563
0.27992175;115.8788
0.28492175;116.5563
0.28992175;115.8788
0.29492175;116.5563
0.29992175;115.8788
0.30492175;116.5563
0.30992175;115.8788
0.31492175;114.7435
0.31992175;115.8788
0.32492175;114.7435
0.32992175;115.8788
0.33492175;114.7435
0.33992175;115.8788
0.34492175;114.7435
0.34992175;114.066
0.35492175;114.7435
0.35992175;114.066
0.36492175;114.7435
0.36992175;112.2593
0.37492175;112.9307
0.37992175;112.2593
0.38492175;112.9307
0.38992175;112.2593
0.39492175;112.9307
0.39992175;112.2593
0.40492175;112.9307
0.40992175;112.2593
0.41492175;111.1179
0.41992175;112.2593
0.42492175;111.1179
0.42992175;112.2593
0.43492175;111.1179
0.43992175;110.4465
0.44492175;111.1179
0.44992175;110.4465
0.45492175;109.3051
0.45992175;110.4465
0.46492175;109.3051
0.46992175;108.6337
0.47492175;107.4984
0.47992175;108.6337
0.48492175;109.3051
0.48992175;108.6337
0.49492175;109.3051
0.49992175;108.6337
0.50492175;107.4984
0.50992175;106.827
0.51492175;107.4984
0.51992175;106.827
0.52492175;107.4984
0.52992175;106.827
0.53492175;107.4984
0.53992175;105.0142
0.54492175;105.6856
0.54992175;106.827
0.55492175;107.4984
0.55992175;105.0142
0.56492175;105.6856
0.56992175;105.0142
0.57492175;105.6856
0.57992175;105.0142
0.58492175;103.8728
0.58992175;105.0142
0.59492175;103.8728
0.59992175;105.0142
0.60492175;103.8728
0.60992175;103.2014
0.61492175;103.8728
0.61992175;105.0142
0.62492175;102.06
0.62992175;103.2014
0.63492175;103.8728
0.63992175;103.2014
0.64492175;102.06
0.64992175;101.3947
0.65492175;102.06
0.65992175;101.3947
0.66492175;102.06
0.66992175;101.3947
0.67492175;102.06
0.67992175;101.3947
0.68492175;100.2472
0.68992175;101.3947
0.69492175;100.2472
0.69992175;101.3947
0.70492175;100.2472
0.70992175;101.3947
0.71492175;100.2472
0.71992175;101.3947
0.72492175;100.2472
0.72992175;101.3947
0.73492175;100.2472
0.73992175;99.58189
0.74492175;100.2472
0.74992175;99.58189
0.75492175;100.2472
0.75992175;97.76909
0.76492175;98.43439
0.76992175;97.76909
0.77492175;98.43439
0.77992175;97.76909
0.78492175;98.43439
0.78992175;97.76909
0.79492175;96.6216
0.79992175;97.76909
0.80492175;96.6216
0.80992175;97.76909
0.81492175;96.6216
0.81992175;95.9624
0.82492175;96.6216
0.82992175;95.9624
0.83492175;96.6216
0.83992175;95.9624
0.84492175;94.8088
0.84992175;95.9624
0.85492175;94.8088
0.85992175;95.9624
0.86492175;94.8088
0.86992175;94.1496
0.87492175;94.8088
0.87992175;94.1496
0.88492175;93.00211
0.88992175;94.1496
0.89492175;93.00211
0.89992175;94.1496
0.90492175;93.00211
0.90992175;94.1496
0.91492175;93.00211
0.91992175;94.1496
0.92492175;93.00211
0.92992175;94.1496
0.93492175;93.00211
0.93992175;92.3368
0.94492175;93.00211
0.94992175;92.3368
0.95492175;91.18931
0.95992175;92.3368
0.96492175;93.00211
0.96992175;90.5301
0.97492175;91.18931
0.97992175;90.5301
0.98492175;91.18931
0.98992175;90.5301
0.99492175;91.18931
0.99992175;90.5301
1.00492175;91.18931
1.00992175;90.5301
1.01492175;89.3765
1.01992175;90.5301
1.02492175;91.18931
1.02992175;90.5301
1.03492175;89.3765
1.03992175;88.71731
1.04492175;89.3765
1.04992175;90.5301
1.05492175;87.56371
1.05992175;90.5301
1.06492175;89.3765
1.06992175;90.5301
1.07492175;87.56371
1.07992175;88.71731
1.08492175;87.56371
1.08992175;86.91061
1.09492175;87.56371
1.09992175;86.91061
1.10492175;87.56371
1.10992175;86.91061
1.11492175;85.7509
1.11992175;86.91061
1.12492175;87.56371
1.12992175;85.09781
1.13492175;85.7509
1.13992175;86.91061
1.14492175;85.7509
1.14992175;86.91061
1.15492175;85.7509
1.15992175;86.91061
1.16492175;85.7509
1.16992175;85.09781
1.17492175;85.7509
1.17992175;85.09781
1.18492175;85.7509
1.18992175;83.285
1.19492175;83.9381
1.19992175;83.285
1.20492175;83.9381
1.20992175;83.285
1.21492175;83.9381
1.21992175;83.285
1.22492175;83.9381
1.22992175;83.285
1.23492175;83.9381
1.23992175;83.285
1.24492175;83.9381
1.24992175;83.285
1.25492175;82.12531
1.25992175;81.47832
1.26492175;82.12531
1.26992175;83.285
1.27492175;82.12531
1.27992175;81.47832
1.28492175;82.12531
1.28992175;81.47832
1.29492175;80.31251
1.29992175;81.47832
1.30492175;82.12531
1.30992175;81.47832
1.31492175;82.12531
1.31992175;79.66551
1.32492175;80.31251
1.32992175;79.66551
1.33492175;80.31251
1.33992175;79.66551
1.34492175;80.31251
1.34992175;79.66551
1.35492175;78.50581
1.35992175;79.66551
1.36492175;80.31251
1.36992175;79.66551
1.37492175;78.50581
1.37992175;79.66551
1.38492175;78.50581
1.38992175;79.66551
1.39492175;78.50581
1.39992175;79.66551
1.40492175;78.50581
1.40992175;79.66551
1.41492175;78.50581
1.41992175;77.85271
1.42492175;78.50581
1.42992175;77.85271
1.43492174;78.50581
1.43992174;76.04601
1.44492174;76.69301
1.44992174;76.04601
1.45492174;78.50581
1.45992174;76.04601
1.46492174;76.69301
1.46992174;76.04601
1.47492174;76.69301
1.47992174;76.04601
1.48492174;76.69301
1.48992174;76.04601
1.49492174;76.69301
1.49992174;76.04601
1.50492174;76.69301
1.50992174;76.04601
1.51492174;74.88021
1.51992174;74.23322
1.52492174;74.88021
1.52992174;76.04601
1.53492174;74.88021
1.53992174;74.23322
1.54492174;74.88021
1.54992174;74.23322
1.55492174;73.06741
1.55992174;74.23322
1.56492174;74.88021
1.56992174;74.23322
1.57492174;73.06741
1.57992174;72.42042
1.58492174;73.06741
1.58992174;72.42042
1.59492174;73.06741
1.59992174;72.42042
1.60492174;73.06741
1.60992174;72.42042
1.61492174;71.25462
1.61992174;72.42042
1.62492174;71.25462
1.62992174;72.42042
1.63492174;71.25462
1.63992174;72.42042
1.64492174;71.25462
1.64992174;72.42042
1.65492174;71.25462
1.65992174;72.42042
1.66492174;71.25462
1.66992174;72.42042
1.67492174;71.25462
1.67992174;72.42042
1.68492174;69.44181
1.68992174;70.61372
1.69492174;71.25462
1.69992174;70.61372
1.70492174;71.25462
1.70992174;70.61372
1.71492174;69.44181
1.71992174;70.61372
1.72492174;69.44181
1.72992174;68.80092
1.73492174;69.44181
1.73992174;68.80092
1.74492174;69.44181
1.74992174;68.80092
1.75492174;69.44181
1.75992174;68.80092
1.76492174;69.44181
1.76992174;68.80092
1.77492174;67.62901
1.77992174;68.80092
1.78492174;69.44181
1.78992174;68.80092
1.79492174;67.62901
1.79992174;66.98813
1.80492174;67.62901
1.80992174;68.80092
1.81492174;65.81622
1.81992174;66.98813
1.82492174;65.81622
1.82992174;66.98813
1.83492174;67.62901
1.83992174;66.98813
1.84492174;65.81622
1.84992174;66.98813
1.85492174;65.81622
1.85992174;65.18143
1.86492174;65.81622
1.86992174;65.18143
1.87492174;65.81622
1.87992174;65.18143
1.88492174;65.81622
1.88992174;65.18143
1.89492174;65.81622
1.89992174;65.18143
1.90492174;64.00952
1.90992174;65.18143
1.91492174;64.00952
1.91992174;65.18143
1.92492174;64.00952
1.92992174;65.18143
1.93492174;64.00952
1.93992174;63.36863
1.94492174;64.00952
1.94992174;63.36863
1.95492174;64.00952
1.95992174;63.36863
1.96492174;64.00952
1.96992174;63.36863
1.97492174;64.00952
1.97992174;61.56194
1.98492174;64.00952
1.98992174;63.36863
1.99492174;62.19672
1.99992174;61.56194
2.00492174;62.19672
2.00992174;61.56194
2.01492174;62.19672
2.01992174;63.36863
2.02492174;62.19672
2.02992174;61.56194
2.03492174;62.19672
2.03992174;61.56194
2.04492174;62.19672
2.04992174;61.56194
2.05492174;62.19672
2.05992174;61.56194
2.06492174;60.38392
2.06992174;61.56194
2.07492174;62.19672
2.07992174;61.56194
2.08492174;60.38392
2.08992174;61.56194
2.09492174;60.38392
2.09992174;61.56194
2.10492174;60.38392
2.10992174;59.74913
2.11492174;60.38392
2.11992174;59.74913
2.12492174;60.38392
2.12992174;59.74913
2.13492174;60.38392
2.13992174;59.74913
2.14492174;60.38392
2.14992174;59.74913
2.15492174;58.57112
2.15992174;59.74913
2.16492174;58.57112
2.16992174;57.93634
2.17492174;58.57112
2.17992174;57.93634
2.18492174;58.57112
2.18992174;57.93634
2.19492174;58.57112
2.19992174;57.93634
2.20492174;58.57112
2.20992174;57.93634
2.21492174;56.75832
2.21992174;57.93634
2.22492174;56.75832
2.22992174;57.93634
2.23492174;56.75832
2.23992174;57.93634
2.24492174;56.75832
2.24992174;57.93634
2.25492174;56.75832
2.25992174;57.93634
2.26492174;56.75832
2.26992174;56.12964
2.27492174;56.75832
2.27992174;57.93634
2.28492174;56.75832
2.28992174;57.93634
2.29492174;56.75832
2.29992174;56.12964
2.30492174;56.75832
2.30992174;56.12964
2.31492174;56.75832
2.31992174;54.31684
2.32492174;54.94552
2.32992174;54.31684
2.33492174;54.94552
2.33992174;54.31684
2.34492174;54.94552
2.34992174;54.31684
2.35492174;54.94552
2.35992174;54.31684
2.36492174;54.94552
2.36992174;54.31684
2.37492174;54.94552
2.37992174;54.31684
2.38492174;54.94552
2.38992174;54.31684
2.39492174;54.94552
2.39992174;54.31684
2.40492174;53.13272
2.40992174;54.31684
2.41492174;54.94552
2.41992174;54.31684
2.42492174;54.94552
2.42992174;52.50404
2.43492174;53.13272
2.43992174;52.50404
2.44492174;53.13272
2.44992174;52.50404
2.45492174;53.13272
2.45992174;52.50404
2.46492174;51.31992
2.46992174;52.50404
2.47492174;51.31992
2.47992174;50.69735
2.48492174;53.13272
2.48992174;52.50404
2.49492174;51.31992
2.49992174;50.69735
2.50492174;51.31992
2.50992174;50.69735
2.51492174;51.31992
2.51992174;52.50404
2.52492174;51.31992
2.52992174;50.69735
2.53492174;51.31992
2.53992174;50.69735
2.54492174;51.31992
2.54992174;50.69735
2.55492174;51.31992
2.55992174;50.69735
2.56492174;49.51323
2.56992174;50.69735
2.57492174;49.51323
2.57992174;50.69735
2.58492174;49.51323
2.58992174;50.69735
2.59492174;49.51323
2.59992174;50.69735
2.60492174;49.51323
2.60992174;50.69735
2.61492174;49.51323
2.61992174;48.88454
2.62492174;49.51323
2.62992174;47.07175
2.63492174;49.51323
2.63992174;48.88454
2.64492174;49.51323
2.64992174;48.88454
2.65492174;47.70043
2.65992174;48.88454
2.66492174;49.51323
2.66992174;48.88454
2.67492174;49.51323
2.67992174;47.07175
2.68492174;47.70043
2.68992174;47.07175
2.69492174;47.70043
2.69992174;47.07175
2.70492174;47.70043
2.70992174;47.07175
2.71492174;47.70043
2.71992174;47.07175
2.72492174;45.88763
2.72992174;47.07175
2.73492174;45.88763
2.73992174;47.07175
2.74492174;45.88763
2.74992174;47.07175
2.75492174;45.88763
2.75992174;47.07175
2.76492174;45.88763
2.76992174;47.07175
2.77492174;45.88763
2.77992174;47.07175
2.78492174;45.88763
2.78992174;45.26505
2.79492174;45.88763
2.79992174;45.26505
2.80492174;45.88763
2.80992174;45.26505
2.81492174;45.88763
2.81992174;45.26505
2.82492174;44.07483
2.82992174;45.26505
2.83492174;45.88763
2.83992174;45.26505
2.84492174;44.07483
2.84992174;43.45225
2.85492174;44.07483
2.85992174;43.45225
2.86492174;44.07483
2.86992174;43.45225
2.87492174;44.07483
2.87992174;43.45225
2.88492174;44.07483
2.88992174;43.45225
2.89492174;44.07483
2.89992174;43.45225
2.90492174;42.26203
2.90992174;43.45225
2.91492174;42.26203
2.91992174;43.45225
2.92492174;42.26203
2.92992174;43.45225
2.93492174;45.88763
2.93992174;50.69735
2.94492174;51.31992
2.94992174;56.12964
2.95492174;60.38392
2.95992174;63.36863
2.96492174;64.00952
2.96992174;66.98813
2.97492174;71.25462
2.97992174;74.23322
2.98492174;76.69301
2.98992174;79.66551
2.99492174;82.12531
2.99992174;85.09781
3.00492174;87.56371
3.00992174;90.5301
3.01492174;93.00211
3.01992174;95.9624
3.02492174;98.43439
3.02992174;101.3947
3.03492174;105.6856
3.03992174;108.6337
3.04492174;111.1179
3.04992174;112.2593
3.05492174;114.7435
3.05992174;117.6855
3.06492174;121.9947
3.06992174;123.1178
3.07492174;123.8014
3.07992173;124.9306
3.08492173;123.8014
3.08992173;124.9306
3.09492173;125.6142
3.09992173;123.1178
3.10492173;123.8014
3.10992173;123.1178
3.11492173;123.8014
3.11992173;123.1178
3.12492173;121.9947
3.12992173;123.1178
3.13492173;121.9947
3.13992173;123.1178
3.14492173;121.9947
3.14992173;121.3111
3.15492173;121.9947
3.15992173;121.3111
3.16492173;121.9947
3.16992173;121.3111
3.17492173;121.9947
3.17992173;121.3111
3.18492173;121.9947
3.18992173;119.4983
3.19492173;120.1819
3.19992173;119.4983
3.20492173;120.1819
3.20992173;119.4983
3.21492173;120.1819
3.21992173;119.4983
3.22492173;120.1819
3.22992173;119.4983
3.23492173;118.3691
3.23992173;119.4983
3.24492173;120.1819
3.24992173;117.6855
3.25492173;118.3691
3.25992173;117.6855
3.26492173;118.3691
3.26992173;117.6855
3.27492173;116.5563
3.27992173;115.8788
3.28492173;116.5563
3.28992173;115.8788
3.29492173;116.5563
3.29992173;115.8788
3.30492173;114.7435
3.30992173;115.8788
3.31492173;114.7435
3.31992173;115.8788
3.32492173;114.7435
3.32992173;114.066
3.33492173;114.7435
3.33992173;114.066
3.34492173;114.7435
3.34992173;114.066
3.35492173;114.7435
3.35992173;112.2593
3.36492173;114.7435
3.36992173;112.2593
3.37492173;112.9307
3.37992173;112.2593
3.38492173;112.9307
3.38992173;112.2593
3.39492173;112.9307
3.39992173;112.2593
3.40492173;112.9307
3.40992173;112.2593
3.41492173;111.1179
3.41992173;110.4465
3.42492173;111.1179
3.42992173;112.2593
3.43492173;111.1179
3.43992173;110.4465
3.44492173;111.1179
3.44992173;110.4465
3.45492173;109.3051
3.45992173;108.6337
3.46492173;109.3051
3.46992173;108.6337
3.47492173;109.3051
3.47992173;108.6337
3.48492173;109.3051
3.48992173;108.6337
3.49492173;107.4984
3.49992173;108.6337
3.50492173;107.4984
3.50992173;108.6337
3.51492173;107.4984
3.51992173;108.6337
3.52492173;107.4984
3.52992173;106.827
3.53492173;107.4984
3.53992173;106.827
3.54492173;107.4984
3.54992173;106.827
3.55492173;105.6856
3.55992173;105.0142
3.56492173;105.6856
3.56992173;105.0142
3.57492173;103.8728
3.57992173;105.0142
3.58492173;105.6856
3.58992173;105.0142
3.59492173;103.8728
3.59992173;105.0142
3.60492173;103.8728
3.60992173;105.0142
3.61492173;103.8728
3.61992173;103.2014
3.62492173;103.8728
3.62992173;103.2014
3.63492173;102.06
3.63992173;101.3947
3.64492173;103.8728
3.64992173;101.3947
3.65492173;102.06
3.65992173;101.3947
3.66492173;102.06
3.66992173;101.3947
3.67492173;100.2472
3.67992173;101.3947
3.68492173;100.2472
3.68992173;101.3947
3.69492173;100.2472
3.69992173;101.3947
3.70492173;100.2472
3.70992173;101.3947
3.71492173;100.2472
3.71992173;101.3947
3.72492173;100.2472
3.72992173;99.58189
3.73492173;100.2472
3.73992173;99.58189
3.74492173;100.2472
3.74992173;97.76909
3.75492173;98.43439
3.75992173;97.76909
3.76492173;98.43439
3.76992173;97.76909
3.77492173;98.43439
3.77992173;97.76909
