date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2020-02-27, 14:37:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:37:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:38:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:44	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2020-02-27, 14:39:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:39:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:02	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2020-02-27, 14:40:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:30	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2020-02-27, 14:40:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:40:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:26	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2020-02-27, 14:41:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:54	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2020-02-27, 14:41:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:41:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:14	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2020-02-27, 14:42:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:42:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:43:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2020-02-27, 14:44:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:42	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:44	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:44:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:44:58	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:00	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:06	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:08	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:10	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:12	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:14	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:16	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:20	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:22	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:26	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:42	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:45:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:45:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:00	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:02	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:04	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:10	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:12	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:16	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:20	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:22	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:24	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:30	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:34	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:46	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:46:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:54	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:56	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:46:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:10	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:12	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:16	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:24	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:26	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:32	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:34	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:38	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:44	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:46	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:47:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:54	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:56	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:47:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:48:00	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:02	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:04	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:06	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:08	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:10	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:12	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:14	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:16	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:48:20	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:22	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:24	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:26	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:30	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:32	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:34	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:48:38	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:42	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:44	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:46	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:48:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:48:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:48:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:48:58	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:49:00	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2020-02-27, 14:49:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2020-02-27, 14:49:04	0 Hz	0 W	1E3 mbar	1,8E2 mbar
