Time,Speed,Power,Pressure1,Pressure2
3529,1500,16,0.0019,0.002
3531,1500,15,0.002,0.002
3533,1500,15,0.002,0.0021
3535,1500,15,0.0022,0.0021
3537,1500,15,0.0022,0.0022
3539,1500,15,0.0022,0.0022
3541,1500,15,0.0023,0.0022
3543,1500,15,0.0023,0.0023
3545,1500,15,0.0024,0.0023
3547,1500,15,0.0024,0.0024
3549,1500,15,0.0024,0.0024
3551,1500,15,0.0025,0.0024
3553,1500,15,0.0025,0.0025
3555,1500,15,0.0025,0.0025
3557,1500,14,0.0026,0.0025
3559,1500,15,0.0026,0.0026
3561,1500,15,0.0028,0.0026
3563,1500,15,0.0028,0.0026
3565,1500,15,0.0028,0.0026
3567,1500,14,0.0028,0.0027
3569,1500,14,0.0028,0.0027
3571,1500,15,0.003,0.0028
3573,1500,15,0.003,0.0028
3575,1500,15,0.003,0.0028
3577,1500,15,0.003,0.0029
3579,1500,15,0.003,0.0029
3581,1500,14,0.003,0.0029
3583,1500,15,0.0032,0.003
3585,1500,15,0.0032,0.003
3587,1500,15,0.0032,0.003
3589,1500,15,0.0033,0.0031
3591,1500,15,0.0033,0.0031
3593,1500,15,0.0033,0.0032
3595,1500,15,0.0034,0.0032
3597,1500,15,0.0034,0.0032
3599,1500,15,0.0035,0.0032
3601,1500,15,0.0035,0.0033
3603,1500,15,0.0036,0.0033
3605,1500,15,0.0036,0.0034
3607,1500,15,0.0036,0.0034
3609,1500,15,0.0037,0.0035
3611,1500,15,0.0037,0.0035
3613,1500,15,0.0038,0.0035
3615,1500,15,0.0038,0.0035
3617,1500,15,0.0038,0.0036
3619,1500,14,0.0039,0.0036
3621,1500,15,0.0039,0.0036
3623,1500,15,0.0039,0.0037
3625,1500,15,0.004,0.0037
3627,1500,15,0.004,0.0038
3629,1500,15,0.0028,0.0024
3631,1500,15,0.001,0.0004
3633,1500,15,0.000037,0.0003
3635,1500,15,0.00003,0.0003
3637,1500,15,0.000027,0.00025
3639,1500,15,0.000024,0.0002
3641,1500,15,0.000022,0.0002
3643,1500,14,0.00002,0.0002
3645,1500,15,0.000019,0.0002
3647,1500,15,0.000018,0.0002
3649,1500,15,0.000017,0.0002
3651,1500,15,0.000017,0.0002
3653,1500,15,0.000016,0.0002
3655,1500,14,0.000015,0.0002
3657,1500,15,0.000015,0.00015
3659,1500,14,0.000014,0.00015
3661,1500,15,0.000014,0.00015
3663,1500,15,0.000013,0.00015
3665,1500,15,0.000013,0.00015
3667,1500,15,0.000013,0.00015
3669,1500,14,0.000012,0.00015
3671,1500,15,0.000012,0.00015
3673,1500,15,0.000012,0.00015
3675,1500,15,0.000012,0.00015
3677,1500,15,0.000011,0.00015
3679,1500,14,0.000011,0.00015
3681,1500,15,0.000011,0.00015
3683,1500,15,0.000011,0.00015
3685,1500,15,0.00001,0.00015
3687,1500,15,0.00001,0.00015
3689,1500,15,0.00001,0.00015
3691,1500,15,0.00001,0.00015
3693,1500,14,0.00001,0.00015
3695,1500,14,0.00001,0.00015
3697,1500,15,0.00001,0.00015
3699,1500,15,0.0000099,0.00015
3701,1500,15,0.0000098,0.00015
3703,1500,15,0.0000097,0.00015
3705,1500,15,0.0000096,0.00015
3707,1500,14,0.0000096,0.00015
3709,1500,14,0.0000095,0.00015
3711,1500,15,0.0000094,0.00015
3713,1500,15,0.0000093,0.00015
3715,1500,15,0.0000093,0.00015
3717,1500,15,0.0000092,0.00015
3719,1500,14,0.0000091,0.00015
3721,1500,14,0.0000091,0.00015
3723,1500,15,0.000009,0.00015
3725,1500,15,0.000009,0.00015
3727,1500,15,0.0000089,0.00015
3729,1500,15,0.0000088,0.00015
3731,1500,14,0.0000088,0.00015
3733,1500,15,0.0000087,0.00015
3735,1500,15,0.0000087,0.00015
3737,1500,15,0.0000087,0.00015
3739,1500,15,0.0000086,0.00015
3741,1500,15,0.0000086,0.00015
3743,1500,15,0.0000085,0.00015
3745,1500,14,0.0000085,0.00015
3747,1500,14,0.0000084,0.00015
3749,1500,15,0.0000084,0.00015
3751,1500,15,0.0000083,0.00015
3753,1500,14,0.0000083,0.00015
3755,1500,14,0.0000083,0.00015
3757,1500,14,0.0000082,0.00015
3759,1500,15,0.0000082,0.00015
3761,1500,15,0.0000082,0.00015
3763,1500,15,0.0000081,0.00015
3765,1500,15,0.0000081,0.00015
3767,1500,14,0.0000081,0.00015
3769,1500,14,0.000008,0.00015
3771,1500,14,0.000008,0.00015
3773,1500,15,0.000008,0.00015
3775,1500,15,0.0000079,0.00015
3777,1500,15,0.0000079,0.00015
3779,1500,15,0.0000079,0.00015
3781,1500,14,0.0000078,0.00015
3783,1500,14,0.0000078,0.00015
3785,1500,15,0.0000078,0.00015
3787,1500,15,0.0000078,0.00015
3789,1500,15,0.0000077,0.00015
3791,1500,14,0.0000077,0.00015
3793,1500,14,0.0000077,0.00015
3795,1500,14,0.0000076,0.00015
3797,1500,15,0.0000076,0.00015
3799,1500,15,0.0000076,0.00015
3801,1500,15,0.0000076,0.00015
3803,1500,15,0.0000075,0.00015
3805,1500,15,0.0000075,0.00015
3807,1500,14,0.0000075,0.00015
3809,1500,15,0.0000075,0.00015
3811,1500,15,0.0000074,0.00015
3813,1500,15,0.0000074,0.00015
3815,1500,15,0.0000074,0.00015
3817,1500,14,0.0000074,0.00015
3819,1500,14,0.0000073,0.00015
3821,1500,15,0.0000073,0.00015
3823,1500,15,0.0000073,0.00015
3825,1500,15,0.000014,0.00015
3827,1500,15,0.000024,0.00015
3829,1500,15,0.000032,0.0002
3831,1500,15,0.00004,0.0003
3833,1500,15,0.000051,0.0003
3835,1500,14,0.000059,0.00035
3837,1500,15,0.000063,0.0004
3839,1500,15,0.000067,0.00045
3841,1500,14,0.000071,0.0005
3843,1500,14,0.000077,0.00055
3845,1500,14,0.000082,0.0006
3847,1500,15,0.000088,0.0006
3849,1500,15,0.000093,0.0007
3851,1500,15,0.000097,0.0007
3853,1500,15,0.0001,0.0008
3855,1500,14,0.00011,0.0008
3857,1500,14,0.00011,0.0009
3859,1500,15,0.00012,0.0009
3861,1500,15,0.00013,0.00095
3863,1500,15,0.00013,0.001
3865,1500,15,0.00014,0.001
3867,1500,15,0.00015,0.0011
3869,1500,14,0.0011,0.0012
3871,1500,15,0.0012,0.0012
3873,1500,15,0.0012,0.0012
3875,1500,15,0.0012,0.0013
3877,1500,15,0.0013,0.0014
3879,1500,14,0.0015,0.0014
3881,1500,15,0.0015,0.0015
3883,1500,15,0.0015,0.0016
3885,1500,15,0.0015,0.0016
3887,1500,15,0.0016,0.0017
3889,1500,15,0.0017,0.0017
3891,1500,15,0.0018,0.0018
3893,1500,14,0.0019,0.0018
3895,1500,14,0.0019,0.0019
3897,1500,15,0.002,0.0019
3899,1500,15,0.002,0.002
3901,1500,15,0.0021,0.0021
3903,1500,15,0.0022,0.0021
3905,1500,15,0.0022,0.0021
3907,1500,15,0.0022,0.0021
3909,1500,15,0.0022,0.0022
3911,1500,15,0.0023,0.0022
3913,1500,15,0.0023,0.0022
3915,1500,15,0.0023,0.0023
3917,1500,14,0.0024,0.0023
3919,1500,14,0.0024,0.0023
3921,1500,15,0.0024,0.0023
3923,1500,15,0.0025,0.0024
3925,1500,15,0.0025,0.0024
3927,1500,15,0.0025,0.0024
3929,1500,15,0.0026,0.0025
3931,1500,15,0.0026,0.0025
3933,1500,14,0.0026,0.0025
3935,1500,15,0.0026,0.0025
3937,1500,15,0.0028,0.0026
3939,1500,15,0.0028,0.0026
3941,1500,15,0.0028,0.0026
3943,1500,14,0.0028,0.0027
3945,1500,14,0.0028,0.0027
3947,1500,15,0.0028,0.0027
3949,1500,15,0.0028,0.0027
3951,1500,15,0.003,0.0028
3953,1500,15,0.003,0.0028
3955,1500,14,0.003,0.0028
3957,1500,14,0.003,0.0029
3959,1500,15,0.003,0.0029
3961,1500,15,0.003,0.0029
3963,1500,15,0.0032,0.0029
3965,1500,15,0.0032,0.003
3967,1500,14,0.0032,0.003
3969,1500,14,0.0033,0.003
3971,1500,14,0.0033,0.0031
3973,1500,15,0.0033,0.0031
3975,1500,15,0.0033,0.0031
3977,1500,15,0.0034,0.0031
3979,1500,15,0.0034,0.0032
3981,1500,14,0.0035,0.0032
3983,1500,14,0.0035,0.0032
3985,1500,15,0.0035,0.0033
3987,1500,15,0.0035,0.0033
3989,1500,15,0.0036,0.0033
3991,1500,15,0.0036,0.0033
3993,1500,14,0.001,0.0004
3995,1500,15,0.000041,0.00035
3997,1500,15,0.000033,0.00025
3999,1500,15,0.000025,0.0002
4001,1500,15,0.00002,0.0002
4003,1500,15,0.000018,0.0002
4005,1500,15,0.000017,0.0002
4007,1500,15,0.000016,0.0002
4009,1500,15,0.000015,0.0002
4011,1500,15,0.000014,0.0002
4013,1500,15,0.000014,0.0002
4015,1500,15,0.000013,0.0002
4017,1500,14,0.000012,0.0002
4019,1500,14,0.000012,0.0002
4021,1500,15,0.000012,0.0002
4023,1500,15,0.000011,0.0002
4025,1500,15,0.000011,0.00015
4027,1500,15,0.00001,0.00015
4029,1500,14,0.00001,0.00015
4031,1500,14,0.00001,0.00015
4033,1500,15,0.0000099,0.00015
4035,1500,15,0.0000098,0.00015
4037,1500,15,0.0000096,0.00015
4039,1500,15,0.0000095,0.00015
4041,1500,15,0.0000093,0.00015
4043,1500,14,0.0000092,0.00015
4045,1500,14,0.0000091,0.00015
4047,1500,15,0.0000089,0.00015
4049,1500,15,0.0000088,0.00015
4051,1500,15,0.0000087,0.00015
4053,1500,14,0.0000086,0.00015
4055,1500,15,0.0000086,0.00015
4057,1500,15,0.0000084,0.00015
4059,1500,15,0.0000083,0.00015
4061,1500,15,0.0000082,0.00015
4063,1500,15,0.0000082,0.00015
4065,1500,15,0.0000081,0.00015
4067,1500,14,0.000008,0.00015
4069,1500,14,0.0000079,0.00015
4071,1500,15,0.0000079,0.00015
4073,1500,15,0.0000078,0.00015
4075,1500,15,0.0000077,0.00015
4077,1500,15,0.0000077,0.00015
4079,1500,15,0.0000076,0.00015
4081,1500,14,0.0000076,0.00015
4083,1500,15,0.0000075,0.00015
4085,1500,15,0.0000074,0.00015
4087,1500,15,0.0000074,0.00015
4089,1500,15,0.0000073,0.00015
4091,1500,14,0.0000073,0.00015
4093,1500,15,0.0000073,0.00015
4095,1500,14,0.0000072,0.00015
4097,1500,14,0.0000072,0.00015
4099,1500,15,0.0000071,0.00015
4101,1500,15,0.0000071,0.00015
4103,1500,14,0.0000071,0.00015
4105,1500,15,0.000007,0.00015
4107,1500,15,0.000007,0.00015
4109,1500,15,0.000007,0.00015
4111,1500,15,0.0000069,0.00015
4113,1500,15,0.0000069,0.00015
4115,1500,15,0.0000068,0.00015
4117,1500,15,0.0000068,0.00015
4119,1500,14,0.0000068,0.00015
4121,1500,15,0.0000068,0.00015
4123,1500,14,0.0000067,0.00015
4125,1500,15,0.0000067,0.00015
4127,1500,15,0.0000067,0.00015
4129,1500,15,0.0000066,0.00015
4131,1500,14,0.0000066,0.00015
4133,1500,14,0.0000066,0.00015
4135,1500,15,0.0000066,0.00015
4137,1500,15,0.0000066,0.00015
4139,1500,15,0.0000065,0.00015
4141,1500,15,0.0000065,0.00015
4143,1500,14,0.0000065,0.00015
4145,1500,14,0.0000065,0.00015
4147,1500,14,0.0000064,0.00015
4149,1500,15,0.0000064,0.00015
4151,1500,15,0.0000064,0.00015
4153,1500,15,0.0000064,0.00015
4155,1500,15,0.0000064,0.00015
4157,1500,14,0.0000063,0.00015
4159,1500,14,0.0000063,0.00015
4161,1500,15,0.0000063,0.00015
4163,1500,15,0.0000063,0.00015
4165,1500,15,0.0000063,0.00015
4167,1500,15,0.0000063,0.00015
4169,1500,14,0.0000062,0.00015
4171,1500,14,0.0000062,0.00015
4173,1500,15,0.0000062,0.00015
4175,1500,15,0.0000062,0.00015
4177,1500,15,0.0000062,0.00015
4179,1500,14,0.0000061,0.00015
4181,1500,14,0.0000061,0.00015
4183,1500,14,0.0000061,0.00015
4185,1500,15,0.0000061,0.00015
4187,1500,15,0.0000061,0.00015
4189,1500,15,0.0000061,0.00015
4191,1500,14,0.000006,0.00015
4193,1500,14,0.000006,0.00015
4195,1500,15,0.000006,0.00015
4197,1500,14,0.000006,0.00015
4199,1500,15,0.000006,0.00015
4201,1500,15,0.000006,0.00015
4203,1500,14,0.000006,0.00015
4205,1500,14,0.0000059,0.00015
4207,1500,14,0.0000059,0.00015
4209,1500,14,0.0000059,0.00015
4211,1500,15,0.0000059,0.00015
4213,1500,15,0.0000059,0.00015
4215,1500,14,0.0000059,0.00015
4217,1500,14,0.0000059,0.00015
4219,1500,14,0.0000058,0.00015
4221,1500,14,0.0000058,0.00015
4223,1500,15,0.0000058,0.00015
4225,1500,15,0.0000058,0.00015
4227,1500,15,0.0000058,0.00015
4229,1500,14,0.0000058,0.00015
4231,1500,15,0.0000058,0.00015
4233,1500,14,0.0000058,0.00015
4235,1500,14,0.0000057,0.00015
4237,1500,15,0.0000057,0.00015
4239,1500,15,0.0000057,0.00015
4241,1500,14,0.0000057,0.00015
4243,1500,14,0.0000057,0.00015
4245,1500,14,0.0000057,0.00015
4247,1500,14,0.0000057,0.00015
4249,1500,15,0.0000057,0.00015
4251,1500,15,0.0000057,0.00015
4253,1500,14,0.0000057,0.00015
4255,1500,14,0.0000056,0.00015
4257,1500,14,0.0000056,0.00015
4259,1500,14,0.0000056,0.00015
4261,1500,15,0.000006,0.00015
4263,1500,15,0.0000087,0.00015
4265,1500,14,0.0000091,0.00015
4267,1500,15,0.0000089,0.00015
4269,1500,14,0.00002,0.00015
4271,1500,14,0.000031,0.0002
4273,1500,15,0.000036,0.00025
4275,1500,15,0.000039,0.0003
4277,1500,15,0.000049,0.0003
4279,1500,14,0.000056,0.00035
4281,1500,14,0.000061,0.0004
4283,1500,14,0.000064,0.00045
4285,1500,14,0.000069,0.0005
4287,1500,15,0.000075,0.0005
4289,1500,15,0.00008,0.00055
4291,1500,15,0.000084,0.0006
4293,1500,15,0.00009,0.0006
4295,1500,15,0.000094,0.00065
4297,1500,14,0.000098,0.0007
4299,1500,15,0.000098,0.0007
4301,1500,15,0.0001,0.0008
4303,1500,14,0.00011,0.0008
4305,1500,15,0.00011,0.0009
4307,1500,14,0.00012,0.0009
4309,1500,14,0.00012,0.00095
4311,1500,15,0.00013,0.001
4313,1500,15,0.00014,0.001
4315,1500,15,0.00014,0.0011
4317,1500,15,0.00015,0.0011
4319,1500,14,0.0011,0.0011
4321,1500,14,0.0011,0.0012
4323,1500,15,0.0012,0.0012
4325,1500,15,0.0012,0.0013
4327,1500,15,0.0013,0.0013
4329,1500,15,0.0013,0.0014
4331,1500,14,0.0014,0.0014
4333,1500,15,0.0014,0.0015
4335,1500,14,0.0015,0.0015
4337,1500,15,0.0015,0.0016
4339,1500,15,0.0016,0.0016
4341,1500,15,0.0016,0.0017
4343,1500,14,0.0018,0.0017
4345,1500,14,0.0018,0.0017
4347,1500,15,0.0019,0.0018
4349,1500,15,0.0019,0.0019
4351,1500,15,0.0019,0.0019
4353,1500,15,0.002,0.002
4355,1500,14,0.0021,0.002
4357,1500,14,0.0021,0.002
4359,1500,15,0.0021,0.0021
4361,1500,15,0.0022,0.0021
4363,1500,15,0.0022,0.0021
4365,1500,15,0.0022,0.0021
4367,1500,15,0.0023,0.0022
4369,1500,14,0.0023,0.0022
4371,1500,15,0.0023,0.0022
4373,1500,14,0.0023,0.0022
4375,1500,15,0.0024,0.0022
4377,1500,15,0.0024,0.0023
4379,1500,14,0.0024,0.0023
4381,1500,14,0.0024,0.0023
4383,1500,15,0.0025,0.0024
4385,1500,14,0.0025,0.0024
4387,1500,15,0.0025,0.0024
4389,1500,15,0.0025,0.0024
4391,1500,14,0.0025,0.0024
4393,1500,14,0.0025,0.0025
4395,1500,14,0.0026,0.0025
4397,1500,15,0.0026,0.0025
4399,1500,15,0.0026,0.0025
4401,1500,15,0.0027,0.0025
4403,1500,14,0.0027,0.0026
4405,1500,15,0.0027,0.0026
4407,1500,14,0.0028,0.0026
4409,1500,14,0.0028,0.0026
4411,1500,15,0.0028,0.0026
4413,1500,15,0.0028,0.0027
4415,1500,15,0.0028,0.0027
4417,1500,15,0.0029,0.0027
4419,1500,14,0.0029,0.0027
4421,1500,14,0.0029,0.0028
4423,1500,14,0.0029,0.0028
4425,1500,15,0.003,0.0028
4427,1500,15,0.003,0.0028
4429,1500,15,0.003,0.0028
4431,1500,14,0.003,0.0029
4433,1500,15,0.003,0.0029
4435,1500,15,0.0032,0.0029
4437,1500,15,0.0032,0.003
4439,1500,15,0.0032,0.003
4441,1500,15,0.0032,0.003
4443,1500,14,0.0033,0.003
4445,1500,14,0.0033,0.003
4447,1500,14,0.0033,0.003
4449,1500,15,0.0033,0.0031
4451,1500,15,0.0033,0.0031
4453,1500,15,0.0033,0.0031
4455,1500,15,0.0033,0.0032
4457,1500,14,0.0035,0.0032
4459,1500,15,0.0035,0.0032
4461,1500,15,0.0035,0.0032
4463,1500,15,0.0035,0.0033
4465,1500,15,0.0035,0.0033
4467,1500,15,0.0036,0.0033
4469,1500,14,0.0036,0.0033
4471,1500,15,0.0036,0.0033
4473,1500,15,0.0037,0.0033
4475,1500,15,0.0037,0.0034
4477,1500,15,0.0037,0.0034
4479,1500,15,0.0037,0.0034
4481,1500,14,0.0038,0.0035
4483,1500,15,0.001,0.0005
4485,1500,14,0.001,0.00035
4487,1500,15,0.000034,0.0003
4489,1500,15,0.000027,0.0003
4491,1500,15,0.000019,0.0003
4493,1500,15,0.000017,0.00025
4495,1500,14,0.000016,0.00025
4497,1500,15,0.000014,0.0002
4499,1500,15,0.000013,0.0002
4501,1500,15,0.000013,0.0002
4503,1500,15,0.000012,0.0002
4505,1500,15,0.000011,0.0002
4507,1500,14,0.000011,0.0002
4509,1500,14,0.00001,0.00015
4511,1500,15,0.00001,0.00015
4513,1500,15,0.0000099,0.00015
4515,1500,15,0.0000096,0.00015
4517,1500,15,0.0000093,0.00015
4519,1500,14,0.0000092,0.00015
4521,1500,14,0.0000089,0.00015
4523,1500,15,0.0000087,0.00015
4525,1500,15,0.0000085,0.00015
4527,1500,15,0.0000084,0.00015
4529,1500,15,0.0000082,0.00015
4531,1500,15,0.0000081,0.00015
4533,1500,14,0.000008,0.00015
4535,1500,15,0.0000078,0.00015
4537,1500,15,0.0000077,0.00015
4539,1500,15,0.0000076,0.00015
4541,1500,15,0.0000075,0.00015
4543,1500,14,0.0000074,0.00015
4545,1500,15,0.0000073,0.00015
4547,1500,14,0.0000072,0.00015
4549,1500,15,0.0000071,0.00015
4551,1500,15,0.000007,0.00015
4553,1500,15,0.000007,0.00015
4555,1500,14,0.0000069,0.00015
4557,1500,14,0.0000068,0.00015
4559,1500,14,0.0000068,0.00015
4561,1500,15,0.0000067,0.00015
4563,1500,15,0.0000067,0.00015
4565,1500,15,0.0000066,0.00015
4567,1500,15,0.0000066,0.00015
4569,1500,14,0.0000065,0.00015
4571,1500,15,0.0000065,0.00015
4573,1500,15,0.0000064,0.00015
4575,1500,15,0.0000064,0.00015
4577,1500,15,0.0000063,0.00015
4579,1500,15,0.0000063,0.00015
4581,1500,14,0.0000062,0.00015
4583,1500,15,0.0000062,0.00015
4585,1500,14,0.0000062,0.00015
4587,1500,15,0.0000061,0.00015
4589,1500,15,0.0000061,0.00015
4591,1500,15,0.0000061,0.00015
4593,1500,15,0.000006,0.00015
4595,1500,15,0.000006,0.00015
4597,1500,15,0.000006,0.00015
4599,1500,15,0.0000059,0.00015
4601,1500,15,0.0000059,0.00015
4603,1500,14,0.0000059,0.00015
4605,1500,15,0.0000058,0.00015
4607,1500,15,0.0000058,0.00015
4609,1500,15,0.0000058,0.00015
4611,1500,15,0.0000058,0.00015
4613,1500,15,0.0000057,0.00015
4615,1500,15,0.0000057,0.00015
4617,1500,15,0.0000057,0.00015
4619,1500,14,0.0000057,0.00015
4621,1500,15,0.0000056,0.00015
4623,1500,15,0.0000056,0.00015
4625,1500,15,0.0000056,0.00015
4627,1500,15,0.0000056,0.00015
4629,1500,15,0.0000055,0.00015
4631,1500,14,0.0000055,0.00015
4633,1500,14,0.0000055,0.00015
4635,1500,14,0.0000055,0.00015
4637,1500,15,0.0000055,0.00015
4639,1500,15,0.0000054,0.00015
4641,1500,15,0.0000054,0.00015
4643,1500,14,0.0000054,0.00015
4645,1500,14,0.0000054,0.00015
4647,1500,14,0.0000054,0.00015
4649,1500,15,0.0000054,0.00015
4651,1500,15,0.0000053,0.00015
4653,1500,14,0.0000053,0.00015
4655,1500,15,0.0000053,0.00015
4657,1500,14,0.0000053,0.00015
4659,1500,14,0.0000053,0.00015
4661,1500,15,0.0000052,0.00015
4663,1500,15,0.0000052,0.00015
4665,1500,15,0.0000052,0.00015
4667,1500,15,0.0000052,0.00015
4669,1500,14,0.0000052,0.00015
4671,1500,14,0.0000052,0.0001
4673,1500,15,0.0000052,0.00015
4675,1500,15,0.0000051,0.00015
4677,1500,15,0.0000051,0.00015
4679,1500,15,0.0000051,0.00015
4681,1500,14,0.0000051,0.00015
4683,1500,14,0.0000051,0.00015
4685,1500,15,0.0000051,0.00015
4687,1500,15,0.0000051,0.00015
4689,1499,0,0.0000051,0.00015
4691,1495,0,0.000005,0.00015
4693,1489,0,0.000005,0.00015
4695,1485,0,0.000005,0.00015
4697,1480,0,0.000005,0.00015
4699,1475,0,0.000005,0.00015
4701,1470,0,0.000005,0.00015
4703,1465,0,0.000005,0.00015
4705,1460,0,0.000005,0.00015
4707,1456,0,0.000005,0.00015
4709,1452,0,0.000005,0.00015
4711,1446,0,0.000005,0.00015
4713,1442,0,0.000005,0.00015
4715,1436,0,0.0000049,0.00015
4717,1433,0,0.0000049,0.00015
4719,1427,0,0.0000049,0.00015
4721,1423,0,0.0000049,0.00015
4723,1417,0,0.0000049,0.00015
4725,1413,0,0.0000049,0.00015
4727,1408,0,0.0000049,0.00015
4729,1405,0,0.0000049,0.00015
4731,1398,0,0.0000049,0.00015
4733,1394,0,0.0000049,0.00015
4735,1389,0,0.0000049,0.00015
4737,1386,0,0.0000049,0.00015
4739,1379,0,0.0000049,0.00015
4741,1375,0,0.0000049,0.00015
4743,1370,0,0.0000049,0.00015
4745,1365,0,0.0000049,0.00015
4747,1360,0,0.0000049,0.00015
4749,1356,0,0.0000049,0.00015
4751,1351,0,0.0000048,0.00015
4753,1346,0,0.0000048,0.00015
4755,1342,0,0.0000048,0.00015
4757,1337,0,0.0000048,0.00015
4759,1332,0,0.0000048,0.00015
4761,1328,0,0.0000048,0.00015
4763,1323,0,0.0000048,0.00015
4765,1319,0,0.0000048,0.00015
4767,1312,0,0.0000048,0.00015
4769,1310,0,0.0000048,0.00015
4771,1305,0,0.0000048,0.00015
4773,1300,0,0.0000048,0.00015
4775,1295,0,0.0000048,0.00015
4777,1291,0,0.0000048,0.00015
4779,1284,0,0.0000048,0.00015
4781,1282,0,0.0000048,0.00015
4783,1276,0,0.0000048,0.00015
4785,1273,0,0.0000048,0.00015
4787,1267,0,0.0000048,0.00015
4789,1263,0,0.0000048,0.00015
4791,1258,0,0.0000048,0.00015
4793,1255,0,0.0000048,0.00015
4795,1250,0,0.0000048,0.00015
4797,1245,0,0.0000048,0.00015
4799,1240,0,0.0000048,0.00015
4801,1236,0,0.0000048,0.0001
4803,1231,0,0.0000048,0.0001
4805,1227,0,0.0000048,0.0001
4807,1222,0,0.0000048,0.0001
4809,1218,0,0.0000048,0.00015
4811,1213,0,0.0000048,0.00015
4813,1209,0,0.0000048,0.00015
4815,1205,0,0.0000048,0.00015
4817,1199,0,0.0000048,0.00015
4819,1195,0,0.0000048,0.0001
4821,1190,0,0.0000048,0.0001
4823,1186,0,0.0000048,0.0001
4825,1182,0,0.0000048,0.00015
4827,1176,0,0.0000048,0.00015
4829,1173,0,0.0000048,0.00015
4831,1167,0,0.0000048,0.00015
4833,1163,0,0.0000048,0.00015
4835,1159,0,0.0000048,0.00015
4837,1154,0,0.0000048,0.00015
4839,1150,0,0.0000049,0.00015
4841,1144,0,0.0000049,0.00015
4843,1140,0,0.0000049,0.00015
4845,1134,0,0.0000049,0.00015
4847,1129,0,0.0000049,0.00015
4849,1123,0,0.0000049,0.00015
4851,1119,0,0.0000049,0.00015
4853,1113,0,0.0000049,0.00015
4855,1108,0,0.0000049,0.00015
4857,1102,0,0.0000049,0.00015
4859,1097,0,0.0000049,0.00015
4861,1091,0,0.0000049,0.00015
4863,1086,0,0.000005,0.00015
4865,1080,0,0.000005,0.00015
4867,1076,0,0.000005,0.00015
4869,1070,0,0.000005,0.00015
4871,1063,0,0.000005,0.00015
4873,1058,0,0.000005,0.00015
4875,1053,0,0.000005,0.00015
4877,1047,0,0.0000051,0.00015
4879,1042,0,0.0000051,0.00015
4881,1037,0,0.0000051,0.00015
4883,1033,0,0.0000051,0.00015
4887,1020,0,0.0000052,0.00015
4889,1014,0,0.0000052,0.00015
4891,1007,0,0.0000052,0.00015
4893,1003,0,0.0000053,0.00015
4895,996,0,0.0000053,0.00015
4897,991,0,0.0000053,0.00015
4899,984,0,0.0000054,0.00015
4901,978,0,0.0000054,0.00015
4903,974,0,0.0000054,0.00015
4905,968,0,0.0000055,0.00015
4907,962,0,0.0000055,0.00015
4909,955,0,0.0000056,0.00015
4911,950,0,0.0000056,0.00015
4913,943,0,0.0000056,0.00015
4915,938,0,0.0000057,0.00015
4917,931,0,0.0000058,0.00015
4919,926,0,0.0000058,0.00015
4921,919,0,0.0000059,0.00015
4923,913,0,0.0000059,0.00015
4925,906,0,0.000006,0.00015
4927,901,0,0.000006,0.00015
4929,894,0,0.0000061,0.00015
4931,888,0,0.0000062,0.00015
4933,882,0,0.0000063,0.00015
4935,876,0,0.0000064,0.00015
4937,869,0,0.0000065,0.00015
4939,863,0,0.0000066,0.00015
4941,856,0,0.0000067,0.00015
4943,850,0,0.0000068,0.00015
4945,843,0,0.0000069,0.00015
4947,837,0,0.0000071,0.00015
4949,830,0,0.0000072,0.00015
4951,825,0,0.0000073,0.00015
4953,817,0,0.0000075,0.00015
4955,811,0,0.0000078,0.00015
4957,805,0,0.000008,0.00015
4959,797,0,0.0000081,0.00015
4961,791,0,0.0000083,0.00015
4963,783,0,0.0000086,0.00015
4965,778,0,0.0000087,0.00015
4967,770,0,0.000009,0.00015
4969,764,0,0.0000093,0.00015
4971,759,0,0.0000096,0.00015
4973,751,0,0.0000098,0.00015
4975,743,0,0.00001,0.00015
4977,736,0,0.00001,0.00015
4979,731,0,0.000011,0.00015
4981,723,0,0.000011,0.00015
4983,716,0,0.000012,0.0002
4985,708,0,0.000013,0.0002
4987,703,0,0.000013,0.0002
4989,695,0,0.000014,0.0002
4991,687,0,0.000015,0.0002
4993,680,0,0.000015,0.0002
4995,674,0,0.000016,0.0002
4997,666,0,0.000017,0.0002
4999,658,0,0.000018,0.0002
5001,651,0,0.000019,0.0002
5003,644,0,0.00002,0.00025
5005,637,0,0.000022,0.00025
5007,630,0,0.000024,0.00025
5009,621,0,0.000025,0.00025
5011,615,0,0.000026,0.0003
5013,607,0,0.000029,0.0003
5015,599,0,0.000031,0.0003
5017,592,0,0.000033,0.0003
5019,583,0,0.000036,0.0003
5021,576,0,0.000039,0.0003
5023,570,0,0.000045,0.0004
5025,561,0,0.000051,0.00045
5027,551,0,0.000059,0.0005
5029,544,0,0.000067,0.00055
5031,538,0,0.00008,0.0006
5033,529,0,0.000092,0.0008
5035,520,0,0.00012,0.00095
5037,512,0,0.0011,0.0012
5039,505,0,0.0014,0.0016
5041,496,0,0.0021,0.0024
5043,486,0,0.0033,0.0033
5045,478,0,0.0058,0.0058
5047,468,0,0.0099,0.0094
5049,460,0,0.014,0.017
5051,449,0,0.026,0.027
5053,440,0,0.042,0.042
5055,433,0,0.061,0.058
5057,422,0,0.074,0.079
